aX,aY,aZ,gX,gY,gZ
0.974,0.691,0.145,-96.619,-78.064,25.330
0.800,0.568,0.139,-87.830,-80.933,25.635
0.740,0.521,0.121,-80.994,-83.435,24.170
0.702,0.488,0.099,-73.669,-86.731,17.761
0.662,0.456,0.054,-72.693,-87.158,13.916
0.655,0.451,0.037,-73.975,-86.121,6.897
0.644,0.460,0.011,-75.928,-85.083,4.456
0.639,0.469,-0.000,-78.430,-83.862,2.930
0.637,0.490,-0.014,-83.374,-81.116,2.563
0.664,0.508,-0.031,-84.900,-79.407,4.028
0.687,0.502,-0.027,-84.656,-75.378,8.728
0.698,0.547,-0.001,-83.618,-73.059,11.658
0.719,0.572,-0.015,-84.656,-66.833,19.226
0.762,0.609,-0.044,-85.999,-62.622,23.437
0.783,0.623,-0.036,-86.548,-58.167,27.466
0.802,0.635,-0.035,-81.787,-50.171,34.058
0.858,0.655,-0.065,-75.684,-46.753,36.377
0.874,0.667,-0.027,-59.570,-41.870,38.452
0.849,0.688,0.057,-53.711,-41.077,38.452
0.823,0.678,0.067,-51.208,-40.833,37.964
0.799,0.664,0.063,-55.786,-40.100,35.217
0.757,0.648,0.062,-60.974,-39.124,32.837
0.751,0.637,0.065,-72.144,-37.109,26.489
0.736,0.625,0.051,-77.087,-36.499,22.583
0.719,0.620,0.045,-86.243,-36.255,14.343
0.701,0.603,0.061,-91.003,-36.560,10.559
0.701,0.596,0.058,-95.337,-37.231,7.202
0.703,0.590,0.054,-100.220,-37.903,2.136
0.747,0.602,0.054,-101.318,-37.537,0.916
0.796,0.613,0.041,-104.492,-35.461,2.136
0.843,0.629,0.000,-107.544,-33.691,4.333
0.830,0.646,-0.011,-111.572,-31.555,7.446
0.811,0.655,-0.019,-120.544,-26.794,15.747
0.812,0.657,-0.042,-124.817,-24.353,20.447
0.821,0.651,-0.050,-130.310,-19.348,29.785
0.787,0.652,-0.063,-129.700,-17.029,34.485
0.766,0.632,-0.065,-118.896,-13.367,43.091
0.779,0.575,-0.059,-109.497,-12.085,46.143
0.799,0.579,-0.059,-98.206,-11.047,48.279
0.799,0.613,-0.067,-72.144,-9.583,52.063
0.765,0.682,-0.092,-58.716,-8.606,54.565
0.751,0.676,-0.109,-35.461,-5.066,59.998
0.698,0.598,-0.121,-27.161,-2.319,61.584
0.658,0.549,-0.120,-17.273,3.967,60.486
0.587,0.531,-0.102,-13.428,7.080,57.678
0.586,0.581,-0.099,-8.545,9.949,53.772
0.609,0.652,-0.100,5.249,15.686,45.227
0.641,0.739,-0.103,12.207,18.555,41.748
0.634,0.753,-0.103,19.592,24.048,36.560
0.610,0.778,-0.095,18.127,26.550,34.668
0.605,0.781,-0.090,13.672,28.809,32.959
0.617,0.766,-0.088,1.465,31.433,28.870
0.655,0.739,-0.065,-3.113,31.860,25.452
0.648,0.757,-0.063,-3.845,31.433,16.235
0.631,0.789,-0.081,-0.183,31.189,11.536
0.637,0.792,-0.089,4.517,31.128,6.958
0.643,0.805,-0.096,12.085,31.799,-1.465
0.641,0.883,-0.126,14.954,32.410,-5.005
0.646,0.936,-0.140,20.203,34.485,-9.399
0.695,1.001,-0.139,21.973,36.011,-10.071
0.717,1.015,-0.129,23.315,39.063,-9.216
0.717,1.037,-0.119,23.621,40.588,-8.545
0.709,1.029,-0.111,23.926,42.114,-8.057
0.704,0.981,-0.090,22.583,45.044,-9.338
0.686,0.814,-0.011,19.653,46.021,-12.390
0.669,0.750,0.023,11.841,45.410,-24.902
0.633,0.722,0.066,9.766,43.945,-33.142
0.638,0.749,0.076,10.803,41.748,-41.687
0.648,0.790,0.074,23.926,35.706,-56.519
0.694,0.881,0.067,33.264,32.410,-61.462
0.738,0.914,0.049,49.622,26.001,-65.247
0.824,0.878,0.000,54.993,23.682,-64.758
0.817,0.819,-0.011,57.495,22.278,-63.599
0.774,0.754,-0.006,52.124,21.851,-61.523
0.709,0.593,0.002,44.434,22.156,-61.096
0.709,0.537,0.007,22.888,22.766,-61.707
0.704,0.481,-0.011,12.878,22.461,-61.890
0.664,0.455,-0.036,2.625,20.996,-61.218
0.607,0.444,-0.030,2.197,20.203,-60.730
0.599,0.445,-0.016,3.723,19.226,-59.937
0.586,0.432,-0.017,9.033,16.357,-57.190
0.568,0.392,-0.058,11.780,14.954,-55.542
0.591,0.396,-0.052,14.099,12.634,-51.270
1.294,1.234,0.053,166.687,123.779,18.311
1.334,1.218,0.009,152.649,125.732,42.603
1.358,1.047,-0.026,147.461,126.099,53.955
1.303,0.952,-0.027,145.203,125.610,62.988
1.188,0.867,-0.020,145.874,121.094,72.937
0.921,0.670,-0.021,145.020,116.699,74.158
0.830,0.573,-0.024,135.986,104.004,68.848
0.700,0.456,-0.025,128.784,96.863,62.805
0.646,0.436,-0.031,121.094,89.905,55.359
0.599,0.427,-0.048,106.689,78.735,39.429
0.528,0.392,-0.069,100.098,74.829,32.043
0.496,0.365,-0.056,88.867,68.359,18.311
0.425,0.309,-0.047,84.229,64.941,11.780
0.398,0.295,-0.042,74.036,57.068,-0.305
0.377,0.301,-0.035,67.810,52.490,-5.554
0.372,0.306,-0.034,61.279,47.668,-10.010
0.366,0.298,-0.031,49.988,37.842,-17.090
0.374,0.291,-0.009,45.654,32.837,-20.081
0.386,0.318,-0.009,37.659,22.644,-23.621
0.421,0.411,-0.006,33.264,17.761,-23.621
0.482,0.484,0.007,28.564,12.878,-22.461
0.561,0.573,0.029,17.517,2.563,-16.052
0.708,0.715,0.070,10.925,-2.747,-10.376
0.779,0.756,0.063,-1.099,-12.451,3.540
0.900,0.829,0.056,-4.028,-15.991,10.681
0.911,0.894,0.070,-4.517,-18.677,17.334
0.890,0.945,0.105,-3.174,-23.315,29.480
0.833,0.919,0.147,-3.723,-26.489,34.058
0.845,0.879,0.105,-13.611,-34.790,36.926
0.942,0.974,-0.079,-26.428,-38.818,35.828
1.011,1.109,-0.140,-61.890,-44.922,34.058
1.162,1.345,-0.092,-75.195,-47.180,33.875
1.207,1.425,-0.027,-79.956,-49.500,33.203
1.225,1.487,0.018,-63.354,-54.993,29.724
1.218,1.509,0.011,-45.410,-57.312,27.283
1.187,1.468,-0.019,-0.671,-58.105,22.217
1.094,1.256,-0.090,21.790,-55.542,19.836
1.036,1.106,-0.113,41.138,-50.964,17.578
0.949,0.948,-0.125,63.965,-36.987,13.062
0.695,0.649,-0.118,67.261,-28.320,10.864
0.577,0.514,-0.119,61.157,-9.705,6.042
0.418,0.310,-0.131,53.406,0.000,3.174
0.362,0.250,-0.123,32.898,18.677,-3.052
0.275,0.170,-0.074,21.484,26.917,-6.042
0.236,0.137,-0.043,9.583,34.058,-9.155
0.201,0.111,-0.016,-16.235,44.495,-15.869
0.156,0.065,0.012,-30.212,47.791,-19.470
0.149,0.052,0.013,-56.946,50.781,-27.649
0.145,0.061,0.037,-67.261,50.659,-32.166
0.148,0.077,0.057,-74.280,49.377,-36.743
0.159,0.100,0.077,-77.820,43.762,-46.143
0.224,0.191,0.116,-75.134,39.673,-50.720
0.284,0.266,0.137,-62.195,30.518,-59.021
0.437,0.446,0.191,-51.453,26.001,-62.683
0.516,0.541,0.226,-37.964,21.667,-66.345
0.610,0.652,0.250,-3.906,12.939,-73.914
0.979,0.997,0.315,15.015,8.362,-76.904
1.274,1.215,0.347,49.011,0.183,-74.768
1.775,1.779,0.379,60.608,-1.892,-67.078
1.900,1.975,0.382,60.486,-0.305,-32.104
1.976,1.750,0.454,48.035,1.709,-9.155
1.857,1.519,0.455,31.433,3.052,11.719
1.625,1.352,0.396,2.747,3.967,40.771
1.187,1.078,0.215,-4.333,4.822,49.500
1.094,0.871,0.182,-6.958,7.568,55.298
0.952,0.503,0.163,-6.897,8.057,52.124
0.828,0.393,0.136,-7.935,7.812,46.204
0.694,0.320,0.097,-13.550,7.080,32.166
0.483,0.229,0.029,-17.822,7.202,25.574
0.411,0.189,0.030,-29.419,8.057,14.160
0.324,0.114,0.023,-37.109,8.362,9.216
0.269,0.068,0.020,-45.776,8.728,4.639
0.223,0.038,0.008,-61.340,10.071,-4.333
0.176,-0.010,-0.038,-66.467,11.108,-8.667
0.170,-0.038,-0.066,-70.984,14.282,-17.639
0.162,-0.073,-0.101,-71.228,16.235,-22.339
0.153,-0.084,-0.100,-70.679,18.188,-26.978
0.112,-0.068,-0.139,-68.909,21.362,-36.499
0.103,-0.039,-0.147,-68.054,22.705,-41.016
0.130,-0.001,-0.159,-67.078,23.804,-49.500
0.281,0.039,-0.233,-69.519,23.376,-53.833
0.392,0.081,-0.279,-85.632,20.020,-62.805
0.758,0.475,-0.479,-97.473,17.456,-65.491
1.094,0.874,-0.624,-109.985,15.503,-64.575
1.528,1.392,-0.732,-134.521,17.395,-45.837
2.314,2.268,-0.795,-142.578,21.545,-28.137
2.432,2.326,-0.782,-140.381,32.104,11.169
1.989,1.906,-0.804,-133.057,35.522,26.428
1.598,1.633,-0.798,-115.845,38.208,43.274
0.960,1.086,-0.549,-106.934,36.133,45.105
0.730,0.838,-0.510,-96.252,30.334,42.664
0.573,0.672,-0.541,-64.514,15.747,26.794
0.449,0.607,-0.547,-43.152,11.047,16.724
0.440,0.573,-0.473,1.282,6.775,-0.549
0.413,0.413,-0.331,18.433,5.737,-7.812
0.384,0.332,-0.286,30.090,5.005,-14.832
0.350,0.269,-0.247,37.781,3.723,-28.381
0.290,0.153,-0.167,35.278,2.869,-34.668
0.270,0.096,-0.131,20.569,-0.122,-46.326
0.245,0.029,-0.071,9.338,-2.625,-51.697
0.232,0.020,-0.050,-18.494,-9.155,-60.364
0.203,0.025,-0.024,-33.875,-13.062,-63.171
0.202,0.039,-0.027,-49.072,-17.212,-65.063
0.215,0.065,-0.035,-73.669,-25.818,-66.040
0.291,0.117,-0.063,-80.688,-29.785,-65.247
0.344,0.157,-0.081,-81.543,-36.377,-62.561
0.477,0.314,-0.134,-75.562,-38.452,-60.303
0.557,0.400,-0.154,-54.810,-39.734,-52.429
0.708,0.487,-0.083,-41.809,-40.039,-47.607
0.805,0.539,-0.061,-26.855,-41.504,-43.335
0.938,0.610,-0.057,8.301,-48.523,-36.804
1.442,0.885,-0.114,25.879,-53.467,-33.386
1.778,1.067,-0.230,55.176,-58.716,-20.020
2.176,1.297,-0.449,64.880,-55.542,-8.911
2.221,1.245,-0.424,75.012,-40.161,17.334
2.051,0.954,-0.189,75.989,-33.081,28.625
1.795,0.838,-0.111,74.036,-28.381,37.476
1.453,0.758,-0.082,63.110,-24.414,49.866
0.955,0.453,-0.044,56.396,-24.292,53.711
0.863,0.216,0.006,43.701,-27.588,51.758
0.732,-0.010,0.099,37.598,-30.884,46.387
0.643,-0.000,0.112,32.104,-34.607,40.649
0.552,0.017,0.105,23.865,-41.260,32.288
0.387,0.017,0.079,20.386,-43.884,29.358
0.328,-0.001,0.086,13.794,-48.767,23.865
0.258,-0.034,0.116,9.827,-51.697,21.118
0.244,-0.046,0.114,4.761,-55.115,18.555
0.239,-0.055,0.090,-8.972,-61.584,14.587
0.266,-0.040,0.022,-16.968,-63.721,13.306
0.292,-0.021,0.001,-31.677,-65.979,12.451
0.347,0.028,-0.015,-36.865,-66.711,12.329
0.362,0.061,-0.018,-41.138,-67.688,11.780
0.360,0.149,-0.009,-40.344,-67.871,11.658
0.372,0.200,0.009,-38.269,-67.871,11.963
0.402,0.255,0.027,-34.363,-68.054,14.404
0.537,0.371,0.064,-34.302,-68.176,16.541
0.657,0.457,0.083,-38.269,-68.787,22.766
0.913,0.628,0.101,-41.321,-68.848,27.100
0.981,0.678,0.090,-44.373,-68.420,31.982
0.992,0.708,0.062,-47.913,-65.735,41.138
0.897,0.739,0.030,-47.729,-63.599,44.617
0.850,0.770,0.028,-44.373,-59.814,49.194
0.910,0.829,-0.017,-42.786,-58.350,50.842
0.993,0.861,-0.071,-44.678,-55.054,53.955
1.173,1.068,-0.148,-46.753,-52.490,56.152
1.274,1.200,-0.154,-47.302,-49.377,59.387
1.353,1.285,-0.152,-40.833,-43.091,68.176
1.437,1.351,-0.199,-34.973,-40.405,72.144
1.473,1.372,-0.212,-22.583,-35.461,78.369
1.530,1.446,-0.219,-16.357,-33.264,80.933
1.467,1.473,-0.217,-2.075,-28.931,86.426
1.394,1.394,-0.221,15.991,-24.902,90.271
1.166,1.184,-0.236,23.743,-22.949,90.210
1.039,1.070,-0.249,29.236,-21.057,88.928
0.924,0.944,-0.258,31.494,-17.029,82.886
0.716,0.702,-0.272,28.198,-14.648,78.247
0.621,0.611,-0.280,18.066,-8.728,66.467
0.454,0.459,-0.259,12.329,-5.066,59.814
0.395,0.402,-0.226,-1.892,2.869,45.776
0.336,0.329,-0.214,-11.353,7.141,38.879
0.327,0.309,-0.235,-21.973,12.146,32.288
0.319,0.291,-0.253,-41.504,24.658,20.569
0.285,0.273,-0.241,-48.462,31.433,15.320
0.267,0.279,-0.227,-56.152,44.067,5.493
0.251,0.305,-0.185,-57.373,49.683,1.038
0.246,0.316,-0.150,-57.251,54.626,-2.930
0.248,0.328,-0.110,-54.626,61.829,-10.193
0.254,0.364,-0.035,-52.673,64.026,-13.672
0.237,0.405,0.001,-47.119,66.162,-20.081
0.242,0.513,0.066,-43.457,66.223,-22.400
0.306,0.578,0.105,-34.485,63.904,-25.635
0.515,0.761,0.213,-29.053,61.035,-26.855
0.651,0.881,0.305,-23.376,56.519,-28.076
0.815,1.033,0.418,-11.475,40.466,-30.640
1.234,1.372,0.598,-4.578,28.442,-31.311
1.445,1.545,0.581,12.085,1.526,-28.687
1.695,1.758,0.333,20.813,-8.789,-23.865
1.711,1.711,0.256,28.015,-14.893,-16.357
1.644,1.565,0.254,33.081,-19.165,1.038
1.319,1.180,0.282,31.738,-20.752,7.507
1.110,1.024,0.263,29.480,-24.048,13.367
0.813,0.772,0.202,30.029,-25.269,13.489
0.746,0.682,0.204,30.945,-26.123,12.146
0.702,0.623,0.220,31.372,-28.870,7.202
0.609,0.554,0.236,30.212,-31.067,4.761
0.556,0.515,0.226,23.804,-36.316,0.427
0.443,0.424,0.198,18.433,-38.818,-1.831
0.383,0.382,0.173,12.268,-41.199,-4.211
0.333,0.349,0.149,-0.366,-44.983,-8.789
0.271,0.298,0.129,-6.042,-46.326,-10.925
0.249,0.280,0.117,-15.076,-48.401,-14.954
0.197,0.264,0.068,-17.883,-48.950,-16.785
0.170,0.260,0.036,-19.775,-48.096,-19.958
0.134,0.266,-0.013,-19.470,-46.753,-21.423
0.127,0.300,-0.028,-18.860,-45.227,-22.888
0.132,0.358,-0.049,-18.311,-42.175,-23.743
0.228,0.496,-0.113,-18.555,-40.405,-23.010
0.305,0.579,-0.156,-21.729,-36.194,-19.043
0.504,0.719,-0.207,-25.024,-33.691,-15.808
0.623,0.850,-0.236,-31.677,-28.687,-7.629
0.915,1.243,-0.309,-33.447,-25.940,-1.465
1.090,1.414,-0.295,-34.058,-22.827,6.409
1.246,1.540,-0.247,-32.654,-18.005,24.780
1.353,1.585,-0.254,-31.006,-16.479,33.691
1.314,1.538,-0.287,-22.217,-11.841,47.180
1.148,1.350,-0.348,-14.221,-8.728,51.147
1.061,1.233,-0.361,4.333,-1.465,52.246
0.929,1.060,-0.332,12.451,2.075,49.683
0.869,0.990,-0.303,18.066,5.310,45.776
0.809,0.920,-0.273,20.264,10.803,35.645
0.698,0.781,-0.214,17.822,12.878,29.724
0.644,0.717,-0.187,10.681,15.930,16.846
0.560,0.641,-0.146,7.446,17.212,10.132
0.532,0.621,-0.133,5.127,18.433,3.662
0.500,0.597,-0.121,3.906,21.606,-7.812
0.429,0.521,-0.102,4.517,23.560,-13.000
0.397,0.479,-0.096,6.287,28.381,-22.705
0.341,0.421,-0.078,6.958,31.250,-27.039
0.316,0.397,-0.066,7.446,34.241,-31.006
0.292,0.372,-0.052,7.690,40.344,-37.659
0.261,0.339,-0.019,7.385,43.091,-40.466
0.252,0.336,-0.004,5.859,47.668,-44.495
0.243,0.355,0.030,4.822,49.377,-45.898
0.246,0.380,0.051,2.747,51.697,-47.363
0.258,0.415,0.078,2.075,52.307,-47.363
0.314,0.527,0.132,1.770,52.551,-46.936
0.369,0.617,0.167,0.916,51.575,-44.434
0.636,0.837,0.294,-0.549,49.622,-42.480
0.839,0.965,0.373,-4.883,41.138,-38.086
1.247,1.239,0.487,-6.470,34.668,-35.522
1.403,1.359,0.506,-6.836,27.344,-32.593
1.522,1.445,0.494,-2.197,13.000,-24.963
1.649,1.479,0.418,2.625,7.385,-20.142
1.627,1.415,0.381,14.221,0.183,-10.437
1.438,1.172,0.308,19.104,-2.075,-6.409
1.305,1.035,0.270,22.400,-3.784,-3.662
1.166,0.910,0.239,23.071,-6.042,-2.197
0.925,0.703,0.195,20.874,-6.958,-3.235
0.842,0.624,0.179,14.465,-9.155,-7.690
0.724,0.525,0.169,11.108,-10.620,-10.437
0.671,0.489,0.167,3.967,-14.221,-15.320
0.567,0.412,0.149,-0.366,-16.357,-17.395
0.520,0.378,0.138,-5.066,-18.433,-19.287
0.475,0.345,0.126,-14.160,-22.217,-22.705
0.393,0.284,0.092,-17.822,-23.926,-24.170
0.354,0.256,0.071,-22.400,-26.367,-26.917
0.277,0.194,0.015,-23.315,-27.161,-28.259
0.243,0.161,-0.016,-23.804,-27.527,-29.663
0.213,0.145,-0.049,-25.635,-27.222,-32.715
0.171,0.165,-0.108,-27.588,-26.611,-33.813
0.169,0.184,-0.136,-33.813,-25.879,-34.668
0.207,0.248,-0.200,-37.842,-25.879,-34.668
0.232,0.315,-0.242,-46.753,-26.367,-33.325
0.357,0.524,-0.306,-51.697,-26.794,-31.250
0.480,0.648,-0.318,-57.800,-27.527,-28.015
0.820,0.975,-0.454,-79.102,-30.823,-17.761
1.054,1.156,-0.526,-94.116,-32.593,-10.315
1.304,1.323,-0.566,-119.385,-35.767,9.033
1.649,1.557,-0.617,-124.207,-36.987,20.264
1.691,1.575,-0.645,-113.770,-37.170,42.175
1.512,1.359,-0.700,-100.220,-35.950,50.537
1.365,1.188,-0.704,-84.412,-34.363,56.030
1.220,1.015,-0.689,-59.265,-31.982,57.617
0.962,0.733,-0.615,-54.749,-31.799,54.687
0.848,0.621,-0.566,-61.096,-33.813,44.434
0.671,0.495,-0.471,-68.054,-36.499,38.147
0.620,0.431,-0.490,-80.994,-44.678,25.513
0.542,0.371,-0.508,-85.632,-47.974,18.738
0.535,0.388,-0.479,-88.318,-50.354,11.841
0.543,0.398,-0.448,-88.379,-53.650,-0.549
0.510,0.371,-0.405,-87.219,-54.749,-5.920
0.471,0.352,-0.398,-84.106,-55.542,-15.198
0.418,0.322,-0.410,-82.336,-54.749,-19.043
0.398,0.321,-0.396,-79.773,-50.354,-25.146
0.360,0.303,-0.320,-79.102,-47.974,-27.832
0.357,0.299,-0.280,-78.613,-46.204,-31.006
0.393,0.366,-0.271,-76.172,-44.678,-37.415
0.508,0.502,-0.298,-74.036,-43.579,-38.452
0.535,0.557,-0.268,-70.801,-40.039,-36.438
0.587,0.691,-0.167,-71.411,-38.940,-33.386
0.629,0.719,-0.105,-82.336,-40.100,-23.010
0.724,0.659,-0.024,-92.773,-43.396,-17.151
0.774,0.644,-0.050,-104.553,-48.035,-12.146
0.816,0.683,-0.109,-121.033,-56.885,-4.395
0.858,0.819,-0.194,-121.582,-59.387,-0.183
0.870,0.839,-0.158,-108.276,-62.439,9.766
0.915,0.795,-0.106,-97.473,-64.819,14.832
0.930,0.768,-0.135,-75.867,-69.702,25.269
0.907,0.727,-0.132,-66.772,-71.106,31.311
0.900,0.699,-0.115,-58.655,-72.266,38.147
0.905,0.683,-0.110,-41.992,-73.669,52.612
0.890,0.690,-0.178,-31.128,-73.242,60.242
0.816,0.638,-0.180,-4.578,-69.031,75.012
0.615,0.497,-0.074,8.057,-67.261,80.750
0.553,0.466,-0.018,23.254,-68.604,90.149
0.496,0.398,0.051,24.536,-71.411,94.666
0.481,0.385,0.058,22.400,-75.134,99.060
0.466,0.379,0.047,11.658,-81.787,108.643
0.414,0.349,0.046,5.066,-83.618,113.831
0.400,0.349,0.066,-8.484,-85.205,125.793
1.298,1.611,0.089,-136.047,-104.492,29.419
1.489,1.710,0.079,-117.737,-121.155,28.931
1.563,1.732,0.047,-106.262,-129.272,22.827
1.425,1.623,0.063,-98.633,-136.963,15.198
1.250,1.438,0.074,-96.130,-147.949,-1.465
1.049,1.067,0.071,-100.220,-150.452,-10.925
0.997,0.966,0.057,-112.183,-152.039,-29.236
0.871,0.769,-0.016,-115.662,-151.306,-35.889
0.801,0.632,-0.072,-114.929,-145.081,-46.631
0.658,0.454,-0.154,-112.793,-139.526,-51.331
0.593,0.392,-0.165,-110.657,-133.057,-54.810
0.535,0.339,-0.164,-103.577,-118.774,-58.167
0.432,0.239,-0.151,-98.206,-111.633,-58.594
0.387,0.196,-0.141,-88.440,-98.206,-57.007
0.321,0.143,-0.120,-84.534,-92.346,-54.871
0.303,0.128,-0.110,-80.017,-82.336,-48.584
0.276,0.112,-0.099,-78.857,-77.881,-45.105
0.263,0.114,-0.105,-77.881,-73.486,-41.565
0.270,0.147,-0.130,-76.477,-64.148,-33.936
0.293,0.191,-0.141,-76.782,-58.960,-29.175
0.325,0.249,-0.141,-81.604,-47.546,-16.174
0.443,0.426,-0.127,-87.219,-41.626,-7.324
0.545,0.542,-0.112,-107.727,-31.555,16.663
0.839,0.799,-0.073,-121.887,-27.832,30.762
1.087,0.938,-0.070,-150.085,-22.766,59.937
1.767,1.303,-0.117,-160.583,-20.935,72.937
1.984,1.491,-0.148,-166.260,-20.020,81.787
1.979,1.580,-0.172,-156.311,-23.560,78.857
1.521,1.422,-0.186,-143.982,-27.771,69.153
1.258,1.238,-0.168,-121.582,-37.537,45.593
0.936,0.884,-0.138,-116.882,-43.091,34.912
0.862,0.781,-0.138,-117.126,-49.072,26.062
0.795,0.706,-0.170,-120.422,-60.425,13.794
0.677,0.548,-0.310,-118.774,-63.843,9.338
0.637,0.468,-0.383,-105.957,-63.721,0.732
0.582,0.284,-0.404,-95.764,-60.181,-4.211
0.547,0.203,-0.359,-75.317,-50.415,-16.357
0.478,0.107,-0.294,-67.505,-45.105,-22.705
0.450,0.097,-0.260,-61.401,-39.551,-28.564
0.417,0.112,-0.220,-54.260,-28.870,-36.743
0.360,0.159,-0.108,-52.795,-24.719,-38.330
0.339,0.164,-0.050,-52.551,-20.386,-37.109
0.307,0.125,0.022,-52.856,-20.020,-35.278
0.297,0.099,0.030,-51.941,-21.240,-31.372
0.309,0.080,0.006,-50.049,-22.278,-29.602
0.346,0.087,-0.010,-47.241,-23.499,-27.893
0.415,0.134,-0.025,-39.001,-25.818,-23.865
0.664,0.345,-0.031,-32.898,-26.733,-20.386
0.852,0.445,-0.020,-13.794,-26.489,-9.460
1.311,0.700,-0.019,-3.479,-25.024,-2.625
1.544,0.861,-0.024,12.634,-19.226,11.963
1.868,1.132,-0.005,20.447,-14.587,17.151
1.898,1.176,0.011,29.114,-8.728,19.409
1.860,1.149,0.022,41.382,6.104,17.334
1.650,1.064,0.042,39.795,13.733,15.869
1.511,1.037,0.070,28.076,27.344,15.930
1.273,0.959,0.094,22.583,33.142,17.151
1.192,0.889,0.101,17.090,38.330,18.921
1.137,0.776,0.100,0.122,44.373,22.095
1.016,0.616,0.067,-10.620,44.556,22.400
0.917,0.547,0.053,-28.809,39.978,20.630
0.716,0.403,0.002,-35.645,35.461,18.555
0.638,0.342,-0.018,-41.138,29.724,15.808
0.576,0.289,-0.029,-46.570,15.076,8.423
0.470,0.199,-0.039,-45.654,6.897,4.211
0.414,0.159,-0.044,-37.354,-8.667,-4.517
0.294,0.084,-0.043,-32.166,-15.686,-8.667
0.246,0.062,-0.039,-23.621,-27.771,-15.686
0.200,0.038,-0.019,-20.142,-33.020,-18.433
0.193,0.033,-0.008,-17.395,-37.842,-20.569
0.190,0.034,0.001,-16.174,-46.631,-22.583
0.203,0.055,-0.001,-18.372,-50.476,-22.095
0.222,0.081,-0.016,-26.855,-57.007,-17.639
0.325,0.186,-0.066,-32.349,-59.326,-13.306
0.413,0.246,-0.093,-44.556,-61.462,-0.671
0.638,0.378,-0.155,-50.964,-61.096,7.019
0.767,0.457,-0.195,-57.373,-59.570,15.076
0.886,0.550,-0.234,-72.266,-53.955,30.334
1.081,0.742,-0.279,-82.275,-50.720,37.537
1.174,0.866,-0.286,-104.675,-47.363,52.856
1.498,1.196,-0.282,-111.633,-47.302,62.256
1.877,1.342,-0.276,-123.901,-54.382,76.111
2.095,1.787,-0.236,-123.108,-64.697,72.266
1.886,1.800,-0.214,-99.121,-74.707,61.096
1.650,1.606,-0.213,-26.733,-83.557,28.809
1.245,1.093,-0.255,-11.841,-83.740,13.489
1.065,0.968,-0.306,-27.039,-78.674,-5.127
0.769,0.797,-0.466,-36.255,-72.937,-9.094
0.693,0.638,-0.515,-36.133,-54.321,-13.489
0.584,0.302,-0.452,-32.288,-43.579,-16.113
0.516,0.214,-0.394,-28.503,-33.325,-19.592
0.452,0.187,-0.342,-23.315,-15.930,-26.733
0.347,0.199,-0.243,-22.766,-8.606,-28.870
0.312,0.195,-0.193,-26.184,2.502,-29.968
0.253,0.171,-0.111,-29.419,6.165,-29.724
0.224,0.151,-0.084,-35.400,10.376,-28.320
0.167,0.094,-0.062,-36.865,11.414,-27.405
0.149,0.060,-0.061,-36.987,12.085,-26.611
0.139,0.028,-0.063,-34.485,12.634,-25.574
0.170,-0.009,-0.061,-32.715,12.451,-24.963
0.231,-0.017,-0.057,-32.166,9.827,-23.926
0.419,0.057,-0.050,-33.081,6.409,-23.621
0.511,0.158,-0.041,-19.592,-1.038,-21.851
0.913,0.382,-0.011,-1.526,-2.502,-19.836
1.231,0.542,-0.003,17.151,-2.747,-17.151
1.581,0.732,-0.007,40.222,-2.930,-10.498
2.161,1.124,-0.010,46.875,-4.028,-8.118
2.169,1.227,0.000,76.782,-1.648,-5.676
1.910,0.960,-0.002,93.323,5.798,-3.235
1.781,0.823,-0.036,84.167,28.687,3.723
1.360,0.733,-0.010,65.552,39.978,7.935
1.131,0.681,0.008,50.049,50.110,11.841
0.958,0.626,0.020,34.973,67.322,16.663
0.772,0.549,0.040,30.212,73.975,17.944
0.727,0.515,0.048,20.508,82.886,19.958
0.728,0.442,0.036,16.479,85.510,20.874
0.740,0.419,0.046,12.207,86.548,21.667
0.720,0.407,0.046,3.784,82.947,22.400
0.624,0.350,0.038,2.747,79.285,21.912
0.572,0.302,0.034,7.446,69.336,18.555
0.479,0.228,0.010,11.719,63.293,15.686
0.437,0.198,0.001,16.602,56.763,12.268
0.394,0.168,-0.004,25.269,42.908,4.456
0.313,0.107,-0.008,27.649,35.889,0.305
0.293,0.089,-0.009,27.710,21.423,-7.446
0.304,0.101,0.006,26.184,13.794,-10.498
0.345,0.130,0.011,24.414,5.798,-12.695
0.409,0.171,0.010,22.461,-11.414,-14.404
0.531,0.303,-0.009,23.865,-20.142,-13.733
0.616,0.362,-0.023,35.095,-34.668,-9.216
0.960,0.493,-0.053,38.940,-40.161,-6.042
1.192,0.603,-0.069,39.001,-45.044,-2.380
1.433,0.703,-0.098,33.630,-51.575,4.517
1.704,0.863,-0.193,31.006,-52.490,5.798
1.684,0.882,-0.237,38.696,-45.044,3.174
1.545,0.755,-0.301,44.556,-36.072,0.488
1.473,0.705,-0.304,45.898,-24.597,-2.075
1.350,0.656,-0.253,33.264,0.549,-3.784
1.302,0.654,-0.220,22.400,12.024,-2.502
1.285,0.654,-0.189,0.854,30.945,4.089
1.301,0.647,-0.150,-7.690,38.330,8.301
1.262,0.626,-0.145,-15.808,49.255,13.916
1.067,0.549,-0.142,-14.954,53.589,13.794
0.947,0.497,-0.143,-11.536,57.556,11.475
0.828,0.441,-0.143,-2.441,64.392,0.977
0.624,0.328,-0.123,1.221,67.383,-6.104
