aX,aY,aZ,gX,gY,gZ
-2.976,1.945,-0.284,91.187,636.353,178.406
-2.975,1.869,-0.228,89.905,654.114,145.874
-2.896,1.617,-0.125,81.055,659.729,126.953
-2.788,1.461,-0.059,38.574,664.551,78.308
-2.415,1.294,0.111,8.850,663.208,50.720
-2.210,1.311,0.200,-13.977,658.874,24.658
-2.002,1.326,0.278,-12.634,639.709,-12.024
-1.667,1.229,0.389,8.972,625.427,-21.729
-1.535,1.120,0.426,59.448,588.501,-29.724
-1.240,0.846,0.451,73.425,566.284,-30.701
-1.074,0.729,0.469,69.031,514.832,-32.654
-0.819,0.613,0.453,60.059,486.267,-34.546
-0.724,0.582,0.414,54.993,457.153,-36.743
-0.614,0.545,0.375,60.913,399.963,-40.039
-0.417,0.451,0.308,66.650,371.887,-40.527
-0.342,0.409,0.279,72.815,315.369,-40.344
-0.193,0.364,0.192,72.693,287.354,-39.490
-0.120,0.343,0.142,71.838,260.498,-37.964
-0.065,0.323,0.110,69.275,211.121,-34.058
-0.013,0.309,0.072,66.956,188.171,-32.532
0.025,0.314,0.039,63.293,145.813,-29.968
0.109,0.327,-0.035,63.660,127.197,-28.442
0.147,0.331,-0.065,64.880,110.413,-26.794
0.208,0.307,-0.108,65.063,81.238,-24.231
0.220,0.299,-0.112,61.707,68.298,-23.926
0.245,0.299,-0.125,50.476,44.067,-25.269
0.345,0.311,-0.172,46.875,33.142,-25.879
0.396,0.314,-0.186,47.180,13.794,-25.757
0.483,0.326,-0.206,49.316,4.822,-25.085
0.504,0.322,-0.217,51.331,-3.601,-24.353
0.506,0.308,-0.211,47.791,-18.677,-23.499
0.579,0.277,-0.190,40.894,-25.940,-23.193
0.644,0.275,-0.189,22.644,-39.551,-20.630
0.755,0.307,-0.235,13.184,-44.617,-17.822
0.797,0.316,-0.255,2.869,-47.729,-13.855
0.802,0.306,-0.239,-25.818,-49.255,-5.188
0.733,0.297,-0.156,-41.321,-50.110,-2.502
0.761,0.317,-0.143,-52.368,-54.810,-0.977
0.898,0.362,-0.155,-46.875,-57.495,-0.122
0.944,0.352,-0.169,-36.743,-60.791,4.395
0.945,0.286,-0.134,-41.077,-61.218,7.019
0.911,0.266,-0.086,-52.551,-61.584,9.094
0.902,0.270,-0.044,-80.017,-64.941,11.475
1.004,0.346,-0.047,-86.548,-67.200,12.817
1.070,0.395,-0.074,-81.482,-67.322,19.043
1.110,0.434,-0.076,-74.158,-64.880,23.621
1.076,0.424,-0.053,-56.702,-58.472,31.189
1.029,0.406,-0.019,-49.072,-55.359,33.142
1.071,0.415,-0.016,-45.837,-52.429,34.302
1.102,0.442,-0.013,-56.885,-46.936,35.828
1.119,0.473,-0.001,-64.758,-44.006,36.865
1.100,0.456,0.033,-70.618,-38.025,38.086
0.983,0.390,0.059,-70.007,-35.461,37.354
0.946,0.365,0.053,-70.129,-31.372,33.264
0.939,0.389,0.128,-70.435,-30.762,31.311
0.952,0.430,0.131,-68.848,-31.128,29.724
0.966,0.469,0.155,-55.176,-30.945,26.794
0.936,0.481,0.274,-43.762,-30.640,25.269
0.922,0.475,0.253,-12.695,-30.884,21.118
0.874,0.397,0.230,0.427,-29.297,18.799
0.899,0.374,0.253,5.432,-27.588,16.357
0.968,0.377,0.250,-4.578,-26.428,12.268
1.058,0.437,0.229,-12.146,-25.940,11.169
1.071,0.459,0.236,-27.954,-23.743,11.169
1.008,0.407,0.281,-40.039,-22.583,11.169
0.960,0.390,0.274,-54.504,-21.606,9.766
0.928,0.406,0.258,-73.730,-18.555,2.197
0.927,0.456,0.268,-71.838,-16.296,-3.052
0.938,0.451,0.282,-49.377,-11.414,-13.977
0.964,0.414,0.285,-36.133,-9.033,-18.860
0.960,0.392,0.274,-20.874,-4.639,-25.879
0.923,0.348,0.247,-20.813,-2.869,-28.198
0.917,0.333,0.225,-24.292,-1.343,-30.396
0.907,0.311,0.191,-31.494,2.747,-35.583
0.880,0.367,0.168,-31.189,5.859,-39.001
0.906,0.477,0.187,-20.752,11.536,-42.542
1.012,0.516,0.237,-14.099,12.939,-40.894
1.037,0.451,0.272,-4.150,12.512,-36.438
0.955,0.407,0.206,0.732,11.963,-35.400
0.896,0.425,0.165,6.348,12.756,-34.729
0.880,0.441,0.170,11.902,18.005,-31.372
0.939,0.384,0.225,8.606,20.386,-28.503
0.959,0.367,0.237,-7.324,21.912,-22.339
1.015,0.589,0.310,-16.052,19.653,-16.846
1.048,0.480,0.162,-23.376,14.832,-7.996
1.012,0.374,0.107,-35.156,8.667,7.202
0.898,0.416,0.151,-39.856,8.057,12.329
0.871,0.407,0.112,-48.218,9.277,22.583
0.803,0.370,0.105,-49.377,10.498,26.672
0.819,0.298,0.099,-45.227,10.559,28.748
0.821,0.267,0.082,-20.630,8.301,22.705
0.777,0.384,0.122,-5.066,7.385,16.968
0.808,0.410,0.144,13.794,5.981,8.850
0.846,0.405,0.125,13.062,5.432,6.165
0.842,0.396,0.126,6.653,5.005,3.296
0.839,0.392,0.152,-16.174,2.563,-3.601
0.820,0.408,0.154,-27.893,0.916,-6.470
0.825,0.419,0.145,-37.537,-1.160,-9.827
0.898,0.464,0.130,-34.058,-2.014,-10.132
0.939,0.474,0.128,-27.222,-2.991,-9.094
0.954,0.462,0.128,-15.808,-5.066,-4.578
0.929,0.412,0.150,-15.564,-6.104,-2.258
0.911,0.400,0.153,-21.240,-8.179,0.793
0.903,0.408,0.139,-20.813,-8.850,1.526
0.914,0.417,0.135,-11.536,-9.705,3.296
0.926,0.407,0.144,-7.446,-10.193,4.700
0.918,0.397,0.150,-5.798,-10.803,6.165
0.907,0.399,0.148,-5.920,-11.597,8.057
0.904,0.421,0.130,-5.371,-11.292,8.545
0.901,0.414,0.139,-4.822,-9.583,8.850
0.876,0.418,0.154,-5.066,-8.789,8.240
0.873,0.433,0.152,-4.578,-8.118,7.202
0.888,0.434,0.150,-2.319,-6.531,5.432
0.899,0.421,0.167,-1.831,-5.859,4.639
0.895,0.431,0.169,-0.854,-5.188,2.686
0.882,0.443,0.169,0.671,-4.761,1.770
0.882,0.436,0.172,2.930,-4.028,0.671
0.889,0.429,0.172,6.409,-2.136,-1.648
0.904,0.408,0.176,6.165,-1.221,-2.258
0.915,0.399,0.180,1.404,0.061,-2.686
0.914,0.395,0.185,-2.075,0.366,-2.747
0.907,0.400,0.188,-7.385,0.122,-3.296
0.905,0.427,0.179,-7.263,-0.366,-3.418
0.919,0.431,0.172,-4.578,-0.732,-3.052
0.928,0.428,0.167,4.211,-1.038,-1.404
0.924,0.399,0.167,6.531,-1.038,-0.610
0.918,0.385,0.173,1.038,-1.038,-0.122
0.886,0.395,0.171,-4.517,-1.160,-0.366
-0.296,1.430,1.036,-72.815,-185.852,401.001
-0.423,1.544,1.106,-79.163,-190.735,416.931
-0.804,1.674,1.158,-80.994,-192.688,423.706
-0.995,1.755,1.126,-87.097,-186.645,437.256
-1.435,1.876,1.088,-82.581,-177.673,442.688
-1.695,1.888,1.067,-66.162,-167.114,442.810
-1.879,1.852,1.000,1.648,-142.761,424.499
-2.068,1.637,0.866,39.063,-125.977,408.997
-2.089,1.558,0.776,81.665,-74.097,376.587
-2.208,1.449,0.619,84.229,-36.255,361.023
-2.283,1.435,0.586,78.674,8.240,342.712
-2.350,1.431,0.525,52.185,109.802,297.546
-2.454,1.380,0.333,26.184,166.443,274.536
-2.505,1.383,0.218,-54.749,291.687,234.863
-2.593,1.553,-0.004,-95.886,357.971,218.262
-2.642,1.674,-0.098,-144.897,484.436,185.852
-2.750,1.854,-0.276,-147.400,539.551,168.213
-2.827,1.885,-0.353,-136.902,587.524,149.902
-2.899,1.885,-0.407,-100.769,661.865,117.065
-3.004,1.847,-0.435,-87.219,688.599,104.919
-3.008,1.834,-0.426,-67.993,723.816,88.440
-2.930,1.748,-0.333,-58.044,732.422,82.336
-2.875,1.668,-0.262,-48.950,734.985,75.745
-2.723,1.505,-0.132,-38.391,722.778,56.763
-2.581,1.424,-0.083,-38.513,709.839,44.006
-2.404,1.352,-0.024,-49.377,675.903,14.343
-2.030,1.243,0.029,-59.814,655.762,-1.343
-1.838,1.178,0.044,-84.412,611.023,-33.569
-1.485,1.054,0.156,-93.567,585.449,-49.683
-1.344,1.015,0.189,-95.093,556.702,-65.063
-1.205,0.976,0.172,-63.599,492.920,-90.088
-0.968,0.829,0.109,-38.513,460.632,-98.633
-0.858,0.744,0.101,-4.028,395.996,-107.605
-0.606,0.634,0.041,4.089,363.403,-108.643
-0.515,0.590,0.000,14.343,300.720,-106.506
-0.352,0.520,-0.057,19.165,271.240,-104.187
-0.269,0.490,-0.099,25.330,243.225,-101.135
-0.205,0.460,-0.145,41.748,192.444,-93.872
-0.076,0.414,-0.213,48.462,169.861,-89.844
-0.017,0.410,-0.246,52.490,129.456,-81.421
0.124,0.406,-0.350,52.124,112.244,-77.332
0.152,0.369,-0.360,50.537,97.229,-74.219
0.148,0.334,-0.327,36.072,69.458,-72.815
0.186,0.320,-0.322,25.818,55.176,-73.914
0.230,0.332,-0.351,18.372,29.968,-76.233
0.337,0.339,-0.412,20.874,20.508,-76.233
0.382,0.325,-0.421,19.531,8.362,-73.242
0.469,0.278,-0.352,9.949,4.639,-70.557
0.500,0.263,-0.333,-3.906,1.465,-67.566
0.512,0.275,-0.335,-27.161,-3.723,-61.401
0.628,0.402,-0.351,-32.043,-5.737,-57.007
0.700,0.435,-0.364,-37.598,-7.690,-43.335
0.734,0.359,-0.296,-44.434,-7.751,-36.011
0.750,0.312,-0.258,-55.603,-8.118,-29.480
0.749,0.299,-0.276,-79.956,-10.071,-19.775
0.770,0.304,-0.276,-87.891,-10.315,-15.808
0.800,0.300,-0.272,-95.947,-9.766,-8.057
0.866,0.275,-0.254,-98.511,-9.338,-4.395
0.890,0.280,-0.244,-101.257,-9.094,2.197
0.893,0.312,-0.198,-100.769,-9.644,5.615
0.905,0.324,-0.186,-93.384,-12.695,12.695
0.956,0.348,-0.208,-86.304,-14.343,16.357
0.986,0.345,-0.212,-78.430,-15.564,20.142
1.010,0.325,-0.203,-65.918,-16.663,27.466
1.000,0.274,-0.186,-62.378,-16.968,30.212
0.983,0.284,-0.192,-56.580,-17.700,33.813
1.011,0.353,-0.189,-53.711,-18.127,35.767
1.025,0.363,-0.174,-51.697,-18.677,38.330
1.024,0.360,-0.162,-51.453,-20.081,42.480
0.999,0.332,-0.150,-52.856,-20.630,43.274
0.972,0.339,-0.148,-55.176,-21.240,42.053
0.958,0.386,-0.153,-54.504,-21.301,41.077
0.968,0.399,-0.157,-48.462,-21.179,39.490
0.982,0.417,-0.125,-45.166,-21.484,38.818
0.993,0.425,-0.115,-42.847,-22.278,38.269
1.000,0.426,-0.119,-39.429,-24.231,37.292
0.988,0.427,-0.120,-37.109,-25.085,36.499
0.977,0.443,-0.105,-31.433,-27.771,35.156
1.009,0.488,-0.074,-29.114,-30.090,35.217
1.024,0.494,-0.063,-26.184,-35.767,35.950
0.975,0.488,-0.082,-23.987,-38.635,35.339
0.945,0.485,-0.097,-20.935,-40.894,33.813
0.934,0.493,-0.101,-14.954,-43.518,29.419
0.952,0.508,-0.088,-14.038,-44.128,27.405
0.948,0.502,-0.083,-17.151,-44.556,23.193
0.907,0.491,-0.092,-19.897,-44.312,20.325
0.899,0.484,-0.099,-25.818,-42.236,13.611
0.918,0.493,-0.080,-29.297,-40.588,10.559
0.933,0.500,-0.059,-33.386,-38.940,8.057
0.937,0.514,-0.047,-40.771,-36.682,4.639
0.936,0.542,-0.042,-42.053,-35.706,3.174
0.926,0.542,-0.038,-40.283,-33.325,-0.366
0.911,0.525,-0.032,-39.185,-31.921,-2.502
0.908,0.514,-0.029,-38.940,-30.396,-4.639
0.899,0.502,-0.027,-42.542,-26.978,-8.606
0.900,0.495,-0.035,-46.204,-25.269,-10.071
0.898,0.488,-0.039,-56.824,-21.240,-11.719
0.892,0.478,-0.042,-63.293,-19.226,-12.146
0.894,0.477,-0.046,-75.562,-15.747,-12.634
0.898,0.485,-0.050,-80.444,-14.221,-12.634
0.893,0.483,-0.049,-86.914,-11.902,-12.817
0.892,0.473,-0.056,-88.440,-11.292,-13.184
0.899,0.472,-0.064,-89.172,-10.742,-13.489
0.898,0.463,-0.065,-91.248,-9.766,-13.123
0.886,0.446,-0.042,-93.140,-9.827,-12.512
0.902,0.452,-0.042,-96.252,-11.292,-10.315
0.916,0.445,-0.047,-96.008,-12.085,-8.728
0.909,0.443,-0.042,-90.393,-13.794,-5.798
0.897,0.437,-0.041,-84.961,-14.893,-4.517
0.892,0.428,-0.046,-78.308,-15.930,-3.296
0.888,0.415,-0.041,-64.819,-17.517,-1.526
0.881,0.397,-0.014,-59.631,-18.616,-0.916
0.877,0.398,-0.006,-51.025,-21.545,0.061
0.884,0.402,-0.006,-46.570,-22.888,0.671
0.874,0.393,-0.000,-38.635,-24.780,1.587
0.855,0.388,0.013,-35.889,-25.513,1.648
0.858,0.393,0.013,-33.875,-26.245,1.587
0.863,0.403,0.012,-30.029,-26.917,1.953
0.877,0.418,0.009,-27.771,-26.611,2.441
0.874,0.414,0.008,-22.766,-24.963,3.235
0.862,0.418,0.010,-20.264,-23.804,3.113
0.864,0.426,0.008,-17.700,-22.644,2.869
0.871,0.435,0.008,-12.939,-20.142,2.930
0.882,0.438,0.004,-11.414,-18.677,3.418
0.876,0.433,0.001,-10.559,-15.137,4.150
0.868,0.438,-0.006,-10.376,-13.184,4.333
0.870,0.441,-0.001,-10.864,-9.399,4.761
0.870,0.441,0.002,-12.146,-7.629,5.005
0.866,0.438,-0.001,-13.672,-5.859,5.127
0.856,0.437,-0.005,-14.160,-2.319,4.272
0.858,0.440,-0.009,-12.939,-0.793,3.662
0.867,0.437,-0.006,-10.864,2.075,2.625
0.877,0.439,-0.006,-10.559,3.296,2.380
0.877,0.442,-0.010,-9.888,4.456,2.197
0.880,0.444,-0.014,-6.409,6.409,2.014
0.886,0.439,-0.016,-4.456,7.263,1.892
0.883,0.431,-0.019,-3.845,8.789,1.465
0.887,0.417,-0.026,-5.798,9.521,1.221
0.895,0.420,-0.026,-12.146,11.047,1.404
0.899,0.436,-0.029,-14.404,11.597,1.831
0.891,0.444,-0.033,-14.648,11.841,2.136
0.885,0.450,-0.033,-9.338,11.475,2.197
0.886,0.455,-0.033,-5.493,11.047,2.075
0.888,0.456,-0.038,3.540,10.010,2.319
0.886,0.452,-0.057,8.606,9.644,2.502
0.880,0.444,-0.061,13.062,9.338,2.625
0.875,0.437,-0.060,16.113,8.545,2.563
0.872,0.430,-0.067,14.343,7.996,2.441
0.870,0.431,-0.071,8.545,6.897,2.075
0.877,0.451,-0.083,6.836,6.470,1.831
-0.558,1.358,1.024,-64.270,-173.218,420.471
-0.773,1.366,1.005,-31.311,-192.383,428.711
-1.057,1.567,0.921,-18.921,-197.144,431.335
-1.205,1.661,0.911,-5.981,-197.998,434.082
-1.606,1.714,0.904,21.423,-192.993,430.603
-1.745,1.687,0.885,26.733,-187.134,423.157
-1.818,1.647,0.854,4.456,-157.104,411.133
-1.949,1.760,0.672,-18.188,-127.747,412.720
-2.162,1.811,0.645,-51.147,-42.725,420.898
-2.604,1.877,0.553,-52.979,4.822,417.908
-2.693,1.838,0.450,-49.133,54.565,409.912
-2.700,1.797,0.368,-53.406,164.368,387.695
-2.665,1.853,0.159,-68.237,224.670,378.113
-2.739,1.872,0.076,-109.009,348.938,356.567
-2.952,1.883,-0.145,-126.526,408.386,339.233
-3.046,1.873,-0.284,-154.541,521.118,293.579
-3.153,1.974,-0.526,-167.847,575.623,268.433
-3.203,2.034,-0.588,-176.941,627.869,242.004
-3.275,2.069,-0.639,-164.368,716.797,182.678
-3.463,1.986,-0.644,-147.156,750.305,150.635
-3.474,1.895,-0.597,-125.366,793.274,87.219
-3.258,1.696,-0.399,-124.390,802.856,57.922
-3.102,1.622,-0.270,-126.465,804.077,31.311
-2.941,1.563,-0.135,-126.038,781.372,-14.160
-2.592,1.487,0.072,-118.530,759.643,-33.691
-2.364,1.435,0.104,-84.473,708.557,-65.308
-1.977,1.271,0.155,-60.913,682.861,-77.759
-1.812,1.161,0.197,-22.949,629.395,-96.985
-1.523,0.933,0.195,-14.160,601.746,-104.858
-1.351,0.827,0.186,-10.315,574.036,-112.549
-1.179,0.743,0.192,-10.193,517.578,-126.831
-0.913,0.629,0.161,-12.390,488.464,-132.385
-0.782,0.615,0.155,-16.968,429.810,-138.306
-0.537,0.620,0.179,-17.395,399.536,-137.817
-0.472,0.600,0.177,-6.409,336.914,-133.423
-0.402,0.573,0.077,7.690,306.458,-130.676
-0.348,0.532,0.003,26.672,277.893,-127.319
-0.287,0.477,-0.025,62.134,227.356,-118.225
-0.152,0.401,-0.044,70.618,203.186,-112.671
-0.097,0.392,-0.093,72.327,157.349,-100.647
-0.021,0.374,-0.180,71.167,136.780,-94.910
0.013,0.357,-0.207,70.923,117.798,-89.783
0.037,0.341,-0.227,73.242,83.191,-81.604
0.108,0.343,-0.318,75.623,67.871,-78.064
0.168,0.326,-0.370,79.834,43.213,-70.679
0.258,0.299,-0.346,78.003,32.898,-67.078
0.299,0.302,-0.323,67.627,10.681,-59.875
0.384,0.315,-0.396,65.979,-0.671,-56.335
0.442,0.332,-0.434,68.726,-10.559,-52.795
0.499,0.344,-0.438,75.806,-26.489,-43.823
0.596,0.344,-0.439,75.012,-33.752,-38.208
0.647,0.330,-0.458,64.453,-46.021,-26.550
0.710,0.274,-0.457,54.749,-50.476,-21.423
0.728,0.277,-0.433,24.475,-57.068,-12.268
0.827,0.362,-0.381,6.531,-59.570,-6.775
0.893,0.392,-0.379,-10.071,-61.707,-0.366
0.932,0.375,-0.390,-35.583,-63.171,11.719
0.899,0.270,-0.377,-46.936,-62.744,14.954
0.870,0.242,-0.320,-76.538,-64.026,15.625
0.903,0.344,-0.218,-93.567,-67.261,15.808
0.968,0.408,-0.251,-106.995,-71.716,17.517
1.048,0.417,-0.335,-113.770,-76.050,23.437
1.063,0.364,-0.367,-112.976,-74.280,25.452
1.023,0.354,-0.293,-125.122,-70.313,27.771
1.013,0.371,-0.253,-135.986,-70.068,28.809
1.053,0.400,-0.280,-148.926,-68.787,31.982
1.095,0.408,-0.258,-150.757,-67.017,34.119
1.082,0.377,-0.253,-151.550,-64.941,35.950
1.050,0.341,-0.236,-153.870,-60.242,36.377
0.982,0.337,-0.123,-155.701,-58.899,35.400
0.992,0.360,-0.107,-153.198,-60.242,34.180
1.048,0.373,-0.150,-146.851,-60.486,33.813
1.036,0.358,-0.136,-129.944,-57.861,32.043
0.958,0.316,-0.115,-121.399,-55.969,30.579
0.929,0.305,-0.121,-112.427,-53.467,28.687
0.927,0.320,-0.130,-94.910,-46.021,24.902
0.945,0.359,-0.086,-89.844,-41.443,24.170
0.942,0.363,-0.032,-91.248,-34.729,23.437
0.966,0.428,-0.017,-92.651,-33.142,23.071
0.985,0.474,-0.044,-82.031,-29.724,23.499
0.980,0.451,-0.047,-70.923,-27.222,23.865
0.958,0.408,-0.033,-60.120,-24.597,23.376
0.939,0.389,-0.028,-46.082,-19.653,19.958
0.929,0.396,-0.023,-43.213,-17.395,18.188
0.948,0.407,-0.022,-42.053,-12.939,15.076
0.991,0.450,-0.003,-42.053,-10.620,13.550
0.996,0.458,0.007,-41.992,-8.484,12.207
0.993,0.461,0.004,-41.260,-5.493,9.888
0.976,0.484,-0.016,-40.161,-4.517,8.911
0.972,0.501,-0.023,-36.194,-3.174,7.996
0.957,0.487,-0.024,-33.630,-2.747,7.751
0.934,0.468,-0.021,-27.344,-2.563,5.920
0.897,0.468,-0.038,-23.376,-2.747,4.578
0.886,0.484,-0.045,-19.287,-2.869,3.479
0.878,0.494,-0.044,-14.221,-3.418,3.113
0.876,0.467,-0.038,-14.221,-4.150,3.418
0.872,0.458,-0.037,-16.602,-6.104,3.052
0.870,0.460,-0.035,-16.541,-7.080,2.502
0.871,0.464,-0.031,-11.536,-8.850,1.160
0.877,0.464,-0.030,-8.057,-9.521,0.549
0.874,0.453,-0.031,-5.188,-10.010,0.000
0.871,0.445,-0.034,-3.784,-10.437,-0.793
0.885,0.453,-0.047,-4.761,-10.376,-0.854
0.892,0.456,-0.048,-6.836,-10.010,-0.366
0.886,0.443,-0.034,-6.958,-9.888,-0.305
0.883,0.443,-0.030,-3.723,-9.766,-1.099
0.887,0.459,-0.030,-0.671,-9.644,-1.526
0.892,0.462,-0.033,2.136,-9.277,-1.587
0.895,0.456,-0.031,3.357,-7.751,-0.793
0.878,0.431,-0.026,1.282,-6.714,-0.427
0.870,0.429,-0.025,-4.822,-5.066,-0.427
0.870,0.448,-0.026,-7.019,-4.395,-0.427
0.870,0.458,-0.030,-8.667,-3.357,0.244
0.862,0.461,-0.032,-8.423,-2.747,0.854
0.860,0.460,-0.025,-7.935,-2.136,1.404
0.865,0.458,-0.020,-6.714,-1.465,2.258
0.867,0.456,-0.025,-6.042,-1.343,2.502
0.860,0.451,-0.031,-4.578,-1.038,2.625
0.852,0.458,-0.035,-4.150,-0.854,2.502
0.869,0.462,-0.035,-3.906,-0.610,2.563
0.880,0.461,-0.027,-4.517,-0.244,3.235
0.874,0.458,-0.021,-5.676,-0.244,3.540
0.876,0.456,-0.023,-7.935,-0.488,3.784
0.869,0.451,-0.027,-7.935,-0.732,3.601
0.867,0.458,-0.027,-6.042,-1.099,3.052
0.882,0.467,-0.028,-4.944,-1.160,2.808
0.886,0.463,-0.027,-4.333,-1.221,2.747
0.886,0.458,-0.029,-4.822,-1.282,2.502
0.894,0.465,-0.030,-5.493,-1.526,2.441
0.899,0.474,-0.031,-6.104,-2.319,2.625
0.892,0.483,-0.029,-5.920,-2.686,2.869
0.884,0.472,-0.027,-3.723,-3.296,3.052
0.874,0.488,-0.027,-0.793,-3.906,3.174
0.876,0.472,-0.059,3.906,-4.700,3.906
0.865,0.464,-0.068,13.794,-4.456,6.226
0.866,0.443,-0.056,15.076,-3.479,7.629
0.857,0.412,-0.046,7.751,-0.732,9.583
0.828,0.380,-0.009,0.977,0.244,9.521
0.840,0.395,-0.007,-5.859,0.671,9.216
0.858,0.423,-0.011,-14.526,1.343,10.010
0.876,0.472,0.006,-15.747,1.953,11.475
0.866,0.482,0.020,-13.062,2.686,14.954
0.836,0.481,0.020,-9.644,2.563,15.930
0.832,0.483,0.009,-5.615,2.197,16.296
0.839,0.479,-0.007,0.488,1.892,15.930
0.849,0.478,-0.016,1.648,2.075,15.686
0.851,0.490,-0.015,2.991,2.441,16.052
0.837,0.494,-0.008,3.845,2.319,16.418
0.836,0.492,-0.007,4.272,1.526,16.357
0.852,0.504,-0.014,3.479,1.038,16.174
0.851,0.686,-1.159,-132.202,41.016,-29.053
0.791,0.746,-1.120,-179.260,34.790,-45.593
0.740,0.868,-0.989,-179.993,30.090,-51.636
0.722,0.880,-0.975,-159.973,17.029,-58.472
0.658,0.821,-1.036,-156.128,8.240,-60.303
0.618,0.787,-1.088,-161.011,-1.587,-61.890
0.588,0.759,-1.110,-195.862,-21.667,-63.110
0.602,0.762,-1.056,-223.267,-32.349,-61.279
0.600,0.775,-1.029,-274.841,-56.274,-52.307
0.543,0.803,-0.959,-288.391,-68.848,-46.936
0.506,0.817,-0.910,-288.208,-93.689,-36.621
0.479,0.827,-0.820,-280.823,-104.980,-31.372
0.467,0.813,-0.762,-274.048,-114.441,-25.940
0.450,0.792,-0.707,-273.193,-127.380,-14.038
0.410,0.741,-0.644,-279.968,-130.310,-7.507
0.393,0.718,-0.628,-303.528,-127.502,6.836
0.345,0.707,-0.548,-318.542,-122.375,14.587
0.343,0.720,-0.513,-349.121,-107.971,33.142
0.331,0.729,-0.428,-361.694,-99.365,43.762
0.333,0.740,-0.393,-371.826,-90.210,55.054
0.326,0.758,-0.369,-385.559,-71.411,79.590
0.304,0.793,-0.306,-389.709,-62.317,92.712
0.298,0.808,-0.273,-392.883,-46.814,119.873
0.247,0.807,-0.209,-391.907,-40.527,133.301
0.212,0.825,-0.177,-382.629,-29.846,158.569
0.188,0.882,-0.092,-373.047,-25.574,170.898
0.161,0.894,-0.037,-360.718,-22.644,183.105
0.130,0.895,0.016,-335.083,-23.010,205.322
0.106,0.904,0.106,-325.012,-26.245,215.210
0.091,0.927,0.125,-305.359,-36.621,233.765
0.036,0.977,0.203,-293.274,-43.030,242.859
0.015,1.006,0.261,-280.579,-50.842,252.258
-0.014,1.034,0.312,-257.019,-70.313,273.376
-0.114,1.044,0.367,-246.399,-80.444,284.973
-0.151,1.074,0.391,-228.394,-98.389,310.059
-0.192,1.227,0.470,-220.764,-106.445,324.524
-0.257,1.282,0.504,-204.773,-122.620,355.408
-0.470,1.358,0.482,-196.350,-128.845,369.324
-0.580,1.460,0.455,-188.782,-132.446,381.775
-0.700,1.595,0.425,-172.302,-132.751,403.564
-1.077,1.761,0.443,-158.691,-132.690,409.912
-1.272,1.808,0.460,-132.874,-135.132,412.048
-1.541,2.090,0.324,-125.549,-132.507,413.513
-1.743,2.198,0.360,-116.577,-125.488,415.894
-1.956,2.259,0.467,-83.984,-112.732,408.325
-2.170,2.177,0.557,-64.514,-108.215,399.109
-2.301,1.999,0.504,-34.973,-85.144,378.967
-2.517,1.603,0.304,-25.574,-60.120,367.004
-2.500,1.493,0.269,-19.165,16.113,336.426
-2.377,1.553,0.102,-24.170,64.148,320.618
-2.397,1.596,0.034,-33.630,117.310,305.664
-2.453,1.616,-0.062,-54.199,229.797,272.095
-2.591,1.648,-0.321,-65.308,286.804,252.991
-2.648,1.723,-0.446,-101.257,397.644,214.600
-2.723,1.952,-0.665,-115.479,449.646,197.083
-2.770,2.023,-0.786,-104.858,540.283,166.809
-2.878,2.062,-0.996,-88.501,578.552,155.090
-2.968,2.027,-1.047,-77.026,611.023,144.897
-3.026,2.001,-1.102,-65.308,658.447,121.094
-3.137,1.937,-1.073,-53.772,674.866,106.750
-3.184,1.888,-1.056,-13.367,694.702,78.003
-3.213,1.703,-0.933,4.028,700.195,66.223
-3.166,1.595,-0.799,8.972,701.904,56.152
-3.086,1.498,-0.669,-14.648,690.247,33.875
-2.857,1.334,-0.464,-29.602,678.039,17.761
-2.687,1.285,-0.382,-50.659,647.949,-20.447
-2.329,1.214,-0.241,-58.411,632.019,-38.452
-2.134,1.196,-0.196,-68.420,600.098,-66.589
-1.736,1.090,-0.123,-69.397,584.473,-76.721
-1.593,0.971,-0.065,-70.313,568.054,-85.937
-1.474,0.854,0.011,-84.290,527.344,-108.459
-1.164,0.724,0.112,-95.154,501.343,-121.826
-0.996,0.686,0.120,-107.117,441.895,-145.996
-0.730,0.637,0.173,-108.459,410.217,-154.907
-0.625,0.631,0.190,-103.943,344.238,-164.795
-0.443,0.626,0.151,-92.163,311.707,-166.016
-0.358,0.628,0.116,-71.716,280.518,-164.673
-0.286,0.603,0.084,-17.029,223.755,-154.968
-0.196,0.508,0.041,7.874,198.120,-147.949
-0.127,0.468,-0.000,40.344,151.733,-131.775
-0.023,0.368,-0.068,49.133,130.798,-123.413
0.012,0.329,-0.080,54.138,91.370,-108.398
0.089,0.301,-0.114,52.673,72.998,-101.501
0.136,0.294,-0.142,51.208,56.091,-94.666
0.179,0.272,-0.171,50.964,29.175,-82.031
0.245,0.230,-0.230,51.270,19.531,-76.721
0.292,0.190,-0.269,48.889,7.874,-67.932
0.391,0.130,-0.275,43.945,4.822,-64.331
0.446,0.128,-0.268,35.950,2.197,-60.730
0.499,0.112,-0.276,13.367,-3.052,-52.917
0.522,0.073,-0.255,-0.061,-5.249,-49.438
0.533,0.051,-0.237,-28.748,-9.644,-43.945
0.592,0.022,-0.202,-41.870,-11.780,-42.053
0.611,0.021,-0.165,-63.049,-16.846,-38.452
0.701,0.040,-0.094,-71.289,-20.203,-36.255
0.776,0.098,-0.099,-77.698,-23.865,-33.264
