aX,aY,aZ,gX,gY,gZ
-3.170,2.145,-0.315,-74.158,-657.898,478.638
-2.919,2.072,-0.633,33.325,-686.584,458.069
-2.687,1.900,-0.851,158.813,-714.355,425.171
-2.388,1.656,-1.079,419.922,-739.563,304.626
-1.820,1.216,-1.370,533.081,-724.853,219.238
-1.650,1.068,-1.289,674.560,-633.484,43.091
-1.577,0.943,-0.841,692.749,-566.589,-28.015
-1.485,0.874,-0.622,618.042,-423.401,-112.305
-1.352,0.460,-0.390,530.273,-353.455,-128.113
-1.240,0.253,-0.266,419.128,-286.133,-132.812
-1.158,0.125,-0.165,189.514,-166.870,-130.554
-1.094,-0.050,0.024,104.858,-117.432,-133.545
-0.984,-0.048,0.138,13.489,-38.269,-153.137
-0.769,0.071,0.268,-4.639,-7.446,-164.673
-0.710,0.115,0.304,-11.597,40.588,-183.350
-0.570,0.190,0.373,-10.132,58.411,-189.514
-0.485,0.228,0.376,-11.597,72.754,-192.627
-0.321,0.283,0.359,-31.616,93.323,-189.453
-0.239,0.302,0.359,-49.072,100.464,-184.143
-0.167,0.319,0.359,-87.158,109.070,-169.495
-0.051,0.346,0.338,-102.173,111.328,-161.438
0.011,0.365,0.316,-113.281,114.502,-145.752
0.078,0.435,0.275,-108.582,116.089,-137.817
0.078,0.470,0.273,-98.816,117.737,-129.456
0.079,0.485,0.286,-71.472,119.080,-111.633
0.127,0.449,0.301,-55.908,118.103,-103.210
0.169,0.423,0.277,-23.621,114.929,-88.623
0.207,0.476,0.170,-9.216,114.502,-81.360
0.206,0.531,0.141,10.742,116.882,-63.599
0.134,0.569,0.124,17.822,117.859,-54.138
0.138,0.544,0.066,26.855,118.408,-45.532
0.181,0.516,-0.007,60.425,123.352,-32.288
0.284,0.537,-0.074,80.872,128.723,-25.818
0.305,0.563,-0.048,105.713,139.893,-8.301
0.225,0.626,-0.014,106.384,143.066,1.831
0.174,0.681,-0.071,102.600,144.775,11.902
0.171,0.729,-0.180,100.342,149.292,29.175
0.242,0.739,-0.346,106.873,154.358,35.400
0.249,0.734,-0.333,120.911,165.405,42.297
0.180,0.773,-0.183,119.446,167.603,44.250
0.149,0.810,-0.159,111.084,166.382,45.715
0.175,0.848,-0.218,90.698,159.119,46.753
0.267,0.924,-0.429,87.891,157.776,46.143
0.253,0.969,-0.469,97.900,160.889,43.884
0.135,1.100,-0.429,104.065,162.048,43.335
0.130,1.155,-0.472,108.154,161.987,44.006
0.198,1.173,-0.572,117.371,164.124,47.668
0.307,1.168,-0.727,126.831,168.335,49.011
0.271,1.169,-0.731,148.865,178.040,49.377
0.146,1.192,-0.679,156.067,181.030,48.950
0.125,1.210,-0.717,159.485,182.678,48.523
0.140,1.221,-0.811,162.048,187.866,46.997
0.157,1.186,-0.986,165.405,193.848,44.617
0.113,1.135,-0.980,173.340,209.045,32.593
0.038,1.069,-0.818,170.776,214.416,22.705
0.036,1.101,-0.790,142.090,218.811,1.648
0.080,1.165,-0.942,123.535,221.558,-8.179
0.107,1.193,-0.982,108.704,226.501,-17.578
0.139,1.233,-0.942,89.294,235.779,-32.471
0.214,1.330,-0.738,80.872,235.229,-36.377
0.234,1.361,-0.675,68.298,220.154,-38.330
0.223,1.369,-0.702,68.237,208.313,-37.964
0.219,1.357,-0.741,72.266,196.106,-36.926
0.227,1.323,-0.752,84.595,173.401,-32.227
0.239,1.205,-0.660,89.111,162.170,-29.419
0.239,1.149,-0.620,87.830,137.390,-24.475
0.220,1.052,-0.604,81.238,125.244,-22.705
0.212,1.019,-0.590,61.768,103.271,-20.569
0.221,0.957,-0.517,51.208,93.506,-19.836
0.228,0.939,-0.454,40.833,84.229,-19.409
0.229,0.939,-0.401,23.071,65.308,-18.677
0.195,0.948,-0.438,17.700,56.641,-17.639
0.167,0.940,-0.508,15.198,47.302,-14.038
0.151,0.893,-0.602,16.052,47.302,-11.841
0.162,0.860,-0.590,16.052,49.500,-9.827
0.169,0.830,-0.540,8.057,53.833,-7.751
0.189,0.814,-0.394,-1.526,53.040,-7.751
0.204,0.830,-0.338,-25.574,44.312,-7.507
0.229,0.884,-0.275,-35.278,38.269,-6.531
0.222,0.930,-0.247,-45.654,26.367,-1.831
0.192,1.003,-0.202,-45.105,20.630,1.526
0.167,1.019,-0.186,-38.879,14.832,4.761
0.139,1.026,-0.173,-11.230,3.784,9.277
0.112,1.002,-0.160,5.493,-0.977,10.559
0.102,0.977,-0.161,30.518,-7.690,11.719
0.060,0.922,-0.176,35.156,-9.583,11.169
0.039,0.910,-0.196,33.875,-10.559,9.766
0.026,0.915,-0.214,19.531,-9.155,5.493
0.050,0.957,-0.228,11.414,-7.141,3.235
0.084,0.979,-0.224,3.479,-2.380,-0.244
0.148,1.006,-0.192,3.723,-0.732,-1.221
0.174,1.003,-0.174,4.822,0.122,-1.709
0.192,0.994,-0.159,4.883,-0.732,-1.709
0.204,0.974,-0.150,3.418,-2.136,-1.892
0.203,0.974,-0.154,-0.305,-5.493,-2.563
0.194,0.965,-0.164,-1.709,-6.714,-2.930
0.182,0.964,-0.159,-3.235,-7.874,-4.211
0.165,0.965,-0.137,-3.357,-8.301,-4.639
0.156,0.964,-0.127,-2.930,-8.789,-4.883
0.147,0.968,-0.117,-0.977,-10.010,-4.700
0.140,0.968,-0.111,0.305,-10.620,-4.517
0.136,0.962,-0.112,3.113,-11.292,-4.639
0.126,0.959,-0.124,4.150,-11.230,-4.517
0.136,0.953,-0.129,3.784,-10.376,-3.784
0.139,0.944,-0.120,1.709,-9.888,-3.357
0.130,0.952,-0.111,-1.038,-9.644,-2.563
0.143,0.951,-0.114,-2.991,-9.277,-0.122
0.178,0.942,-0.112,-0.854,-8.789,0.854
0.175,0.936,-0.103,3.113,-8.057,2.563
0.143,0.950,-0.094,2.930,-7.874,3.906
0.141,0.956,-0.099,2.136,-7.202,7.324
0.160,0.940,-0.107,3.113,-6.409,8.484
0.154,0.939,-0.099,4.395,-5.493,9.094
0.140,0.948,-0.089,3.906,-4.395,10.010
0.133,0.953,-0.097,2.258,-4.150,10.498
0.142,0.949,-0.109,0.000,-3.113,10.498
0.145,0.964,-0.111,-1.160,-2.380,10.315
0.131,0.979,-0.108,-3.174,-1.892,10.315
0.126,0.987,-0.114,-6.104,-1.709,10.315
0.149,0.989,-0.136,-5.127,-1.282,9.705
0.153,0.987,-0.133,-1.282,-0.305,7.874
0.154,0.979,-0.115,-0.916,-0.305,7.019
0.157,0.978,-0.115,-2.808,-0.977,5.371
0.156,0.984,-0.114,-3.845,-1.526,4.761
0.150,0.989,-0.113,-4.395,-2.014,4.333
0.148,0.990,-0.116,-2.930,-3.052,4.150
0.136,0.992,-0.115,-1.221,-3.418,4.272
0.133,0.984,-0.118,1.892,-3.662,4.883
0.125,0.963,-0.118,2.686,-3.479,5.005
0.120,0.959,-0.112,2.625,-3.174,4.822
0.121,0.956,-0.108,0.305,-3.052,3.906
0.121,0.970,-0.104,-1.221,-3.113,3.296
0.118,0.981,-0.108,-2.197,-3.052,2.625
-0.836,1.449,-0.482,-29.846,-46.509,156.006
-0.984,1.497,-0.495,-13.550,-89.539,180.603
-1.133,1.613,-0.396,-8.179,-116.882,195.679
-1.195,1.670,-0.313,-12.268,-184.814,233.765
-1.332,1.698,-0.187,-19.104,-224.243,255.554
-1.389,1.657,-0.061,-29.663,-266.235,276.794
-1.439,1.622,0.108,-76.111,-359.985,314.697
-1.560,1.588,0.365,-108.154,-410.156,331.299
-1.651,1.629,0.450,-149.109,-506.958,357.727
-1.906,1.760,0.503,-150.024,-551.270,367.493
-2.050,1.823,0.456,-141.602,-591.248,375.122
-2.197,1.858,0.405,-129.944,-654.663,386.902
-2.445,1.782,0.316,-140.198,-678.772,392.456
-2.559,1.766,0.317,-192.383,-718.079,406.494
-2.830,1.890,0.260,-215.759,-735.840,416.626
-2.921,1.981,0.154,-184.570,-769.775,434.387
-3.011,2.044,-0.197,-115.356,-788.208,434.998
-3.172,2.053,-0.420,-18.982,-809.814,426.453
-3.220,1.948,-1.087,193.359,-856.689,379.211
-3.019,1.804,-1.403,288.696,-868.713,338.867
-2.699,1.632,-1.609,445.618,-842.773,221.558
-1.993,1.311,-1.784,505.371,-803.711,149.597
-1.854,1.176,-1.743,575.806,-687.744,9.277
-1.923,0.820,-1.273,580.688,-621.277,-50.171
-1.852,0.631,-0.942,560.852,-555.786,-100.342
-1.610,0.301,-0.445,442.932,-433.899,-169.250
-1.442,0.189,-0.254,353.821,-377.869,-188.293
-1.300,0.109,-0.134,173.401,-280.640,-207.153
-1.017,0.008,0.033,104.675,-238.892,-213.440
-0.866,0.035,0.128,17.090,-164.307,-222.351
-0.652,0.137,0.250,-5.737,-130.371,-223.450
-0.580,0.161,0.321,-15.564,-98.328,-222.717
-0.530,0.168,0.403,-3.845,-42.969,-219.788
-0.434,0.170,0.542,8.728,-20.264,-217.712
-0.393,0.179,0.583,20.996,16.907,-208.069
-0.334,0.190,0.579,17.273,32.898,-199.829
-0.285,0.190,0.564,-1.099,62.195,-178.528
-0.158,0.220,0.542,-10.864,75.806,-166.443
-0.100,0.242,0.531,-18.250,88.928,-153.748
-0.065,0.261,0.529,-23.376,113.403,-127.625
-0.039,0.275,0.525,-21.729,124.268,-114.807
-0.018,0.281,0.506,-9.521,143.616,-90.759
0.048,0.293,0.463,0.366,152.771,-79.102
0.071,0.286,0.444,20.081,169.922,-56.335
0.091,0.285,0.412,26.428,177.551,-45.471
0.097,0.316,0.380,29.907,184.448,-34.851
0.105,0.364,0.336,33.386,197.144,-13.184
0.160,0.424,0.231,37.781,203.674,-2.319
0.219,0.422,0.173,59.265,218.323,17.456
0.318,0.461,0.055,73.364,226.807,26.672
0.322,0.493,0.030,85.693,235.718,36.194
0.294,0.528,0.014,100.586,251.526,55.786
0.264,0.602,-0.053,106.262,257.935,65.247
0.291,0.636,-0.141,121.948,270.508,82.031
0.304,0.683,-0.326,131.104,278.870,88.867
0.251,0.696,-0.362,138.794,288.025,93.750
0.163,0.729,-0.384,150.879,302.734,95.581
0.051,0.878,-0.493,157.776,307.495,93.567
0.067,0.941,-0.582,174.255,317.017,89.722
0.121,0.984,-0.735,180.176,323.608,88.257
0.107,0.997,-0.745,180.969,330.872,86.182
0.065,1.027,-0.714,160.461,341.248,77.087
-0.039,1.149,-0.662,140.747,342.346,69.824
-0.068,1.235,-0.710,103.333,340.088,52.917
-0.092,1.323,-1.021,97.351,340.881,43.945
-0.110,1.332,-1.125,104.431,344.482,34.180
-0.122,1.351,-1.118,132.812,351.868,15.869
-0.126,1.410,-0.932,135.010,350.220,9.949
-0.162,1.431,-0.928,108.887,335.632,3.357
-0.244,1.499,-1.020,94.604,326.904,0.610
-0.259,1.516,-1.024,89.416,307.861,-5.371
-0.282,1.443,-0.904,99.609,294.678,-9.827
-0.297,1.385,-0.888,113.708,278.320,-15.564
-0.315,1.319,-0.903,134.277,242.920,-28.381
-0.315,1.223,-0.903,135.925,226.685,-34.119
-0.295,1.190,-0.860,122.925,197.815,-41.199
-0.248,1.135,-0.717,111.267,183.655,-42.725
-0.261,1.129,-0.701,83.008,155.090,-43.213
-0.349,1.156,-0.888,68.726,143.738,-42.114
-0.365,1.133,-0.946,56.885,136.719,-40.283
-0.343,1.086,-0.906,43.945,130.005,-38.879
-0.266,1.026,-0.659,40.710,125.000,-39.978
-0.228,1.011,-0.543,34.058,107.056,-42.358
-0.187,1.006,-0.420,29.968,95.642,-42.725
-0.210,1.018,-0.453,25.330,84.534,-42.053
-0.246,1.024,-0.544,14.160,71.289,-37.415
-0.293,0.973,-0.659,8.179,71.228,-34.912
-0.283,0.947,-0.613,-3.052,76.111,-32.898
-0.230,0.901,-0.461,-7.324,76.416,-33.325
-0.208,0.897,-0.401,-12.756,70.374,-34.790
-0.138,0.929,-0.307,-14.404,65.308,-34.546
-0.113,0.954,-0.270,-15.564,59.692,-33.081
-0.098,0.972,-0.244,-16.846,47.913,-26.184
-0.096,0.989,-0.254,-17.334,42.664,-21.545
-0.109,0.983,-0.290,-19.104,36.072,-12.878
-0.126,0.951,-0.318,-20.264,34.973,-9.888
-0.115,0.943,-0.299,-22.095,33.752,-6.897
-0.073,0.929,-0.244,-21.790,32.532,-6.531
-0.048,0.922,-0.216,-20.203,30.579,-6.653
-0.026,0.916,-0.188,-14.404,24.292,-7.507
-0.018,0.936,-0.144,-11.475,19.775,-7.812
-0.021,0.963,-0.140,-6.409,9.888,-6.531
-0.005,0.981,-0.167,-3.113,5.737,-4.822
-0.008,0.972,-0.175,5.920,0.549,-1.648
-0.014,0.943,-0.170,10.498,-0.977,-0.793
-0.015,0.927,-0.169,17.517,-3.418,-1.160
-0.023,0.915,-0.160,18.982,-4.578,-2.136
-0.031,0.918,-0.155,18.860,-5.798,-3.113
-0.034,0.920,-0.156,16.663,-8.057,-4.578
-0.030,0.930,-0.168,15.991,-8.545,-4.883
-0.031,0.946,-0.173,15.381,-7.874,-3.540
-0.032,0.963,-0.178,14.954,-6.897,-1.831
-0.034,0.961,-0.174,13.062,-3.967,2.075
-0.044,0.953,-0.149,11.169,-2.625,3.601
-0.053,0.952,-0.136,8.606,-1.648,4.639
-0.065,0.955,-0.126,3.540,-0.488,5.127
-0.072,0.969,-0.120,2.075,-0.183,4.944
-0.072,0.978,-0.119,1.404,0.671,4.395
-0.074,0.985,-0.118,1.404,1.282,3.967
-0.076,0.985,-0.116,1.343,2.014,3.174
-0.077,0.982,-0.114,0.549,3.357,0.671
-0.074,0.989,-0.109,0.122,3.784,-0.977
-0.065,0.996,-0.105,-0.061,4.211,-3.601
-0.041,0.996,-0.100,0.122,3.967,-4.395
-0.041,0.997,-0.095,0.183,2.563,-5.798
-0.043,0.998,-0.099,-0.366,1.282,-6.409
-0.042,1.000,-0.110,-0.793,0.000,-6.958
-0.035,0.998,-0.127,1.099,-1.160,-7.385
-0.015,0.977,-0.147,3.479,-0.671,-7.324
-0.013,0.968,-0.141,5.798,0.977,-6.592
-0.010,0.953,-0.120,4.028,1.343,-6.104
-0.014,0.957,-0.117,-3.418,1.038,-4.944
-0.012,0.983,-0.126,-6.409,0.854,-4.150
-0.006,0.987,-0.133,-7.202,0.977,-3.479
-0.005,0.981,-0.136,-2.380,2.136,-2.808
-0.015,0.961,-0.130,1.221,2.991,-2.808
-0.019,0.957,-0.126,5.432,4.517,-2.991
-0.020,0.953,-0.120,5.493,4.944,-2.747
-0.018,0.951,-0.119,4.639,5.310,-2.197
-0.016,0.952,-0.115,2.441,6.104,-0.671
-0.023,0.965,-0.101,1.587,6.104,0.244
-0.029,0.965,-0.100,0.916,5.371,2.563
-0.021,0.957,-0.108,1.465,5.188,3.418
-0.025,0.962,-0.106,2.991,5.127,4.333
-0.027,0.967,-0.106,3.235,4.944,4.822
-0.023,0.966,-0.108,3.174,4.639,5.066
-0.029,0.975,-0.104,1.587,3.662,4.456
-0.035,0.995,-0.111,0.549,2.991,4.028
-0.023,0.996,-0.125,1.526,2.625,3.174
-0.017,0.988,-0.129,3.418,3.052,2.686
-0.654,1.798,-0.380,5.859,-97.107,108.643
-0.730,1.775,-0.361,-36.377,-131.470,112.854
-0.603,1.667,-0.149,-62.256,-153.137,115.662
-0.572,1.619,-0.049,-137.817,-211.914,125.732
-0.728,1.616,0.049,-182.617,-247.559,133.972
-0.783,1.687,0.144,-223.267,-285.767,145.325
-0.835,1.741,0.223,-270.447,-367.798,178.284
-0.947,1.743,0.358,-274.414,-409.363,196.655
-1.030,1.710,0.433,-278.442,-490.845,232.971
-1.287,1.567,0.477,-291.077,-528.809,250.793
-1.403,1.471,0.484,-325.684,-595.520,283.203
-1.388,1.466,0.470,-338.440,-625.000,297.729
-1.361,1.568,0.528,-347.595,-653.137,313.904
-1.442,1.695,0.567,-354.980,-712.402,356.140
-1.924,1.907,0.334,-340.576,-742.493,378.479
-2.242,1.923,0.084,-236.450,-792.480,399.109
-2.807,1.852,-0.507,-148.071,-812.561,388.611
-3.001,1.816,-0.854,-45.776,-830.810,363.525
-2.859,1.799,-1.531,174.438,-851.807,276.855
-2.557,1.670,-1.663,283.630,-843.811,219.116
-2.249,1.478,-1.594,460.510,-783.874,84.351
-1.788,1.161,-1.189,510.376,-737.915,16.602
-1.606,1.061,-0.961,517.517,-626.343,-91.675
-1.296,0.872,-0.674,480.469,-564.880,-126.587
-1.195,0.760,-0.597,423.584,-501.343,-148.437
-1.053,0.515,-0.405,274.414,-373.962,-160.461
-1.008,0.399,-0.256,200.439,-314.575,-157.593
-0.926,0.284,-0.088,103.149,-214.355,-154.907
-0.687,0.149,0.163,84.717,-173.340,-159.180
-0.631,0.129,0.251,77.209,-101.868,-171.570
-0.611,0.104,0.354,74.402,-70.374,-176.331
-0.567,0.117,0.362,68.115,-41.504,-178.955
-0.486,0.145,0.363,45.349,8.850,-177.307
-0.297,0.164,0.392,30.151,30.151,-173.523
-0.224,0.154,0.409,-4.089,64.880,-163.818
-0.103,0.151,0.418,-19.714,78.857,-159.058
-0.046,0.164,0.402,-39.001,102.905,-150.146
0.045,0.208,0.343,-42.053,114.075,-145.386
0.077,0.236,0.332,-42.053,124.756,-139.832
0.104,0.258,0.351,-40.222,142.822,-125.671
0.141,0.310,0.408,-40.955,148.804,-117.004
0.162,0.340,0.411,-44.617,155.334,-97.229
0.199,0.393,0.358,-44.922,157.471,-86.670
0.219,0.398,0.313,-34.363,162.903,-65.796
0.276,0.390,0.232,-22.583,166.931,-56.091
0.290,0.405,0.202,-8.545,171.875,-46.509
0.298,0.430,0.179,17.517,182.739,-25.879
0.303,0.468,0.116,28.076,188.232,-14.709
0.331,0.487,0.069,47.302,199.768,7.996
0.412,0.520,-0.006,57.556,205.811,19.104
0.418,0.530,-0.016,68.542,211.243,29.419
0.394,0.549,-0.026,91.187,218.445,47.180
0.320,0.652,-0.094,101.807,220.581,55.481
0.313,0.712,-0.156,122.925,225.159,73.120
0.355,0.718,-0.266,134.888,228.088,81.482
0.366,0.716,-0.294,147.400,231.201,88.440
0.359,0.754,-0.285,164.307,235.046,100.220
0.264,0.885,-0.250,166.077,234.070,106.262
0.216,0.929,-0.290,164.917,227.478,116.150
0.237,0.932,-0.464,167.175,224.854,118.103
0.239,0.948,-0.507,172.424,223.572,117.432
0.208,1.002,-0.482,178.589,221.008,111.938
0.167,1.187,-0.383,170.471,217.102,109.985
0.198,1.219,-0.449,134.949,208.008,106.873
0.210,1.191,-0.674,118.652,207.520,101.990
0.171,1.202,-0.707,107.483,210.144,93.872
0.138,1.246,-0.685,94.299,217.285,73.364
0.138,1.378,-0.728,89.966,219.360,63.843
0.156,1.403,-0.832,95.520,225.891,47.302
0.166,1.387,-0.945,104.980,231.323,39.734
0.163,1.362,-0.895,111.267,236.816,32.898
0.155,1.340,-0.776,93.079,241.028,22.766
0.130,1.344,-0.586,71.106,237.427,18.738
0.120,1.383,-0.647,37.964,224.792,9.277
0.052,1.416,-0.891,38.513,220.520,3.601
0.016,1.387,-0.937,65.491,215.820,-8.057
0.029,1.290,-0.783,80.139,211.670,-13.123
0.057,1.236,-0.648,90.271,203.552,-17.273
0.078,1.201,-0.562,96.924,175.598,-23.010
0.057,1.168,-0.720,95.520,160.461,-24.048
0.032,1.126,-0.812,88.257,141.541,-23.621
0.017,1.050,-0.738,81.665,135.620,-23.254
0.032,1.025,-0.635,72.449,128.723,-23.010
0.060,0.999,-0.542,53.894,108.826,-23.193
0.073,1.003,-0.483,47.913,96.802,-23.499
0.042,1.026,-0.552,41.504,76.965,-22.217
0.001,1.031,-0.641,40.222,71.533,-20.935
-0.002,1.025,-0.604,39.490,67.932,-19.775
0.022,1.016,-0.464,38.208,59.631,-18.127
0.048,1.005,-0.399,37.476,53.528,-17.456
0.068,0.985,-0.340,35.767,39.307,-15.930
0.070,0.943,-0.229,33.508,31.921,-14.954
0.074,0.944,-0.179,21.729,17.151,-11.475
0.056,0.985,-0.137,13.245,10.376,-8.728
0.008,1.009,-0.158,6.226,4.700,-5.737
-0.030,1.025,-0.200,6.348,-1.953,-1.038
-0.039,1.014,-0.283,13.672,-1.831,0.183
-0.036,0.996,-0.286,30.884,4.028,0.427
-0.018,0.941,-0.218,35.767,7.690,-0.122
-0.009,0.904,-0.169,33.325,12.146,-2.991
-0.003,0.892,-0.083,26.978,12.207,-5.066
0.018,0.911,-0.057,18.738,10.986,-6.958
0.046,0.934,-0.042,3.357,7.019,-8.301
0.074,0.961,-0.028,-1.038,5.188,-7.751
0.072,0.967,-0.024,-2.747,1.587,-5.493
0.051,0.979,-0.031,-1.099,-0.061,-4.150
0.042,0.978,-0.049,4.883,-1.831,-1.770
0.033,0.979,-0.088,8.301,-1.587,-1.099
0.038,0.976,-0.092,11.108,-0.671,-0.549
0.050,0.968,-0.082,12.695,1.221,0.488
0.071,0.956,-0.039,10.925,1.343,0.916
0.071,0.960,-0.021,3.479,-0.916,1.831
0.060,0.980,-0.013,-0.427,-2.747,2.319
0.057,0.986,-0.020,-3.052,-4.456,2.625
0.050,0.990,-0.024,-4.028,-6.470,2.747
0.042,0.996,-0.014,-3.601,-7.019,2.563
0.040,0.998,-0.007,-4.456,-8.606,1.892
0.029,1.004,-0.008,-5.310,-9.705,1.404
0.024,1.006,-0.020,-5.127,-11.536,-0.061
0.007,1.012,-0.046,-3.906,-11.902,-0.916
0.005,1.010,-0.056,-2.258,-11.719,-1.648
0.012,1.003,-0.062,1.038,-10.010,-2.808
0.026,0.993,-0.053,1.587,-8.850,-2.991
0.027,0.987,-0.044,-0.977,-7.019,-2.380
0.032,0.973,-0.031,-3.357,-6.348,-1.831
0.033,0.976,-0.024,-6.348,-5.310,-0.916
0.042,0.979,-0.017,-6.226,-4.883,-0.488
0.045,0.973,-0.012,-5.127,-4.395,-0.122
0.046,0.969,-0.001,-2.502,-3.845,0.366
0.046,0.975,0.016,-1.831,-4.150,0.427
0.046,0.979,0.014,-1.648,-5.615,0.488
0.033,0.986,-0.001,-1.526,-6.348,0.793
0.037,0.984,-0.009,-0.732,-6.714,1.099
0.045,0.977,-0.010,3.052,-6.592,1.465
0.039,0.970,-0.009,4.639,-6.287,1.648
0.035,0.963,-0.009,4.639,-5.676,2.380
0.048,0.960,-0.004,3.235,-5.432,2.686
0.051,0.967,-0.003,-1.221,-5.127,3.418
0.048,0.972,-0.011,-3.357,-4.883,3.845
0.047,0.972,-0.016,-4.822,-4.517,4.272
0.043,0.977,-0.015,-4.578,-3.296,4.150
0.032,0.990,-0.008,-3.235,-2.747,3.845
0.036,0.990,-0.008,1.404,-1.587,3.296
0.057,0.998,-0.002,3.906,-0.977,2.991
0.053,1.002,0.004,5.920,-0.122,2.441
0.044,0.988,-0.000,5.127,0.061,2.319
0.054,0.979,-0.003,4.150,0.427,1.953
0.062,0.980,0.002,2.808,1.221,0.977
0.051,0.987,0.007,1.709,1.282,0.793
0.047,0.982,0.001,0.488,1.282,0.732
-1.063,1.709,-0.255,-218.689,-286.926,120.056
-1.120,1.832,-0.194,-296.631,-360.413,161.682
-1.036,1.962,0.068,-307.617,-400.818,186.401
-0.967,1.959,0.213,-299.194,-488.098,234.802
-1.061,1.783,0.328,-289.368,-531.921,253.906
-1.212,1.725,0.301,-277.954,-572.815,266.968
-1.399,1.758,0.291,-253.906,-641.663,280.396
-1.681,1.875,0.237,-239.441,-670.898,286.072
-1.777,1.882,0.197,-190.979,-720.520,295.776
-2.016,1.729,0.130,-159.180,-741.760,295.715
-2.194,1.709,0.122,-85.754,-782.898,277.954
-2.479,1.854,-0.117,-35.522,-804.993,262.451
-2.667,1.920,-0.361,28.625,-826.416,244.141
-2.809,1.934,-0.658,182.983,-855.041,195.801
-2.884,1.709,-1.240,259.216,-854.248,162.537
-2.887,1.552,-1.374,381.226,-810.120,73.792
-2.222,1.131,-1.288,415.161,-767.334,23.132
-1.911,0.944,-1.202,427.612,-711.426,-26.123
-1.752,0.856,-1.085,400.085,-572.693,-103.455
-1.682,0.721,-0.776,365.723,-500.183,-126.038
-1.709,0.560,-0.560,268.982,-370.850,-147.400
-1.545,0.274,-0.098,211.243,-317.749,-152.222
-1.370,0.228,0.040,98.572,-228.271,-154.541
-1.081,0.204,0.147,57.251,-188.171,-154.053
-0.977,0.209,0.185,31.860,-150.391,-154.663
-0.888,0.223,0.219,19.409,-83.252,-159.729
-0.728,0.223,0.289,21.423,-53.894,-162.476
-0.630,0.229,0.318,15.930,-1.526,-163.757
-0.466,0.276,0.376,4.211,21.423,-160.645
-0.412,0.310,0.414,-31.067,57.861,-147.583
-0.325,0.388,0.474,-49.438,70.435,-139.038
-0.307,0.427,0.479,-65.430,79.956,-130.127
-0.286,0.453,0.479,-84.167,93.262,-113.037
-0.168,0.503,0.477,-85.999,98.083,-105.164
-0.097,0.547,0.461,-76.233,106.567,-89.172
-0.046,0.630,0.422,-66.711,111.023,-80.261
-0.054,0.644,0.413,-46.082,120.239,-61.401
-0.011,0.642,0.430,-36.865,124.329,-52.307
0.071,0.643,0.433,-28.564,127.991,-43.701
0.134,0.651,0.416,-12.756,135.559,-27.832
0.110,0.668,0.353,-5.005,140.015,-20.386
0.067,0.667,0.319,10.437,150.024,-7.019
0.038,0.700,0.253,17.578,155.884,-0.732
0.085,0.734,0.225,23.682,162.354,5.981
0.142,0.768,0.195,35.217,176.758,20.630
0.175,0.782,0.124,43.701,184.204,27.588
0.146,0.790,0.100,68.970,196.777,38.635
0.105,0.884,0.087,81.665,200.928,44.128
0.111,0.918,0.076,90.942,203.552,50.476
0.120,0.909,0.051,99.121,205.994,62.073
0.095,0.902,0.004,99.609,206.970,65.308
0.076,0.949,0.006,96.924,208.374,69.153
0.019,1.048,-0.025,96.436,208.313,71.167
0.003,1.074,-0.099,98.694,208.252,72.937
0.029,1.095,-0.178,108.093,213.501,75.378
0.079,1.171,-0.221,109.741,219.177,77.148
0.034,1.195,-0.204,102.966,230.347,82.153
-0.097,1.244,-0.191,99.792,234.009,83.557
-0.125,1.284,-0.257,98.816,236.877,83.923
-0.108,1.311,-0.375,101.196,246.521,83.069
-0.058,1.306,-0.545,102.173,255.493,82.092
-0.083,1.279,-0.523,95.642,275.330,77.332
-0.194,1.219,-0.373,86.304,281.738,72.327
-0.240,1.219,-0.395,74.524,284.912,65.430
-0.242,1.225,-0.520,54.932,291.138,49.561
-0.196,1.225,-0.722,49.988,298.096,41.626
-0.205,1.220,-0.727,45.654,312.988,24.475
-0.276,1.218,-0.686,45.471,316.650,13.916
-0.303,1.220,-0.714,48.889,316.345,-10.254
-0.273,1.219,-0.722,49.500,314.209,-21.729
-0.225,1.219,-0.651,46.631,310.425,-30.945
-0.163,1.213,-0.557,28.931,292.664,-40.833
-0.073,1.218,-0.484,17.334,277.832,-42.053
-0.058,1.229,-0.528,-1.526,244.019,-38.818
-0.062,1.236,-0.555,-5.554,227.600,-35.095
-0.059,1.222,-0.520,-4.211,211.243,-30.640
-0.043,1.190,-0.469,15.625,176.636,-22.156
-0.030,1.125,-0.412,29.785,158.630,-18.372
-0.051,1.106,-0.437,50.232,125.916,-10.620
-0.100,1.051,-0.480,53.528,112.732,-6.958
-0.093,1.014,-0.488,47.241,92.651,-1.831
-0.078,0.968,-0.441,38.086,84.961,-0.427
-0.062,0.953,-0.400,25.818,77.942,0.671
-0.031,0.943,-0.354,-0.610,63.904,1.099
0.004,0.970,-0.259,-10.803,56.335,0.244
-0.007,1.014,-0.252,-16.418,40.588,-2.380
-0.026,1.115,-0.320,-11.047,34.180,-3.052
-0.014,1.125,-0.338,6.226,26.733,-2.502
0.015,1.064,-0.306,12.268,24.475,-2.319
0.040,1.017,-0.275,13.611,22.339,-2.747
0.070,0.977,-0.239,1.648,17.639,-5.493
0.101,0.961,-0.159,-9.644,14.465,-7.446
0.093,0.980,-0.132,-30.396,5.737,-11.169
0.070,1.028,-0.112,-34.546,0.854,-13.000
