aX,aY,aZ,gX,gY,gZ
0.386,0.641,-0.272,-252.930,-339.355,-80.750
0.350,0.555,-0.198,-239.990,-343.628,-57.922
0.297,0.472,-0.016,-233.765,-344.482,-47.363
0.243,0.433,0.058,-218.811,-344.543,-26.733
0.107,0.336,0.184,-207.458,-343.201,-17.883
0.047,0.285,0.253,-193.054,-341.125,-10.681
-0.023,0.262,0.380,-160.461,-336.182,-0.549
-0.060,0.285,0.432,-146.301,-333.130,4.333
-0.103,0.302,0.469,-126.587,-324.402,16.968
-0.207,0.355,0.562,-120.117,-318.726,24.597
-0.259,0.356,0.610,-106.384,-307.129,40.222
-0.343,0.388,0.679,-95.764,-301.147,47.058
-0.390,0.419,0.726,-82.581,-294.373,53.589
-0.448,0.438,0.786,-52.979,-278.137,66.589
-0.568,0.434,0.875,-39.917,-268.738,72.632
-0.612,0.446,0.907,-26.550,-246.521,85.083
-0.718,0.430,0.952,-25.696,-233.032,91.980
-0.780,0.407,0.995,-24.902,-201.416,104.126
-0.912,0.361,1.130,-22.644,-184.082,108.459
-0.971,0.340,1.196,-19.165,-166.077,111.511
-1.030,0.329,1.227,-9.521,-127.747,114.014
-1.123,0.355,1.224,-5.127,-106.018,114.380
-1.174,0.376,1.218,-5.371,-55.847,116.638
-1.278,0.457,1.218,-11.353,-27.710,119.446
-1.325,0.517,1.205,-18.616,2.075,123.535
-1.372,0.596,1.176,-23.987,66.895,134.155
-1.507,0.789,1.089,-19.104,101.196,140.869
-1.592,0.894,1.051,4.395,170.837,159.058
-1.718,1.024,0.972,21.973,205.139,170.410
-1.740,1.061,0.917,42.053,239.136,182.373
-1.727,1.089,0.841,82.886,312.012,205.872
-1.621,1.036,0.576,100.830,355.103,216.553
-1.558,0.960,0.429,125.549,457.703,232.971
-1.439,0.909,0.090,128.906,514.282,239.014
-1.339,0.907,-0.117,126.587,572.449,244.263
-1.205,0.888,-0.384,123.718,691.284,249.390
-0.783,0.843,-1.115,128.723,750.793,248.413
-0.583,0.795,-1.438,146.179,856.201,242.065
-0.698,0.775,-1.703,154.724,887.756,237.549
-0.954,0.892,-1.809,169.556,881.836,228.394
-1.321,1.099,-1.981,179.504,845.459,224.915
-1.297,1.262,-1.958,195.007,789.734,222.839
-1.192,1.436,-1.922,238.647,627.380,230.530
-0.739,1.641,-1.886,255.554,528.137,239.014
-0.458,1.612,-1.880,243.652,323.608,242.859
0.111,1.405,-1.975,216.248,234.680,229.614
0.334,1.311,-2.054,183.838,164.490,204.529
0.496,1.269,-2.082,122.070,86.609,131.287
0.518,1.312,-1.865,98.999,69.336,92.590
0.443,1.329,-1.711,78.613,47.058,28.931
0.293,1.240,-1.405,75.134,37.476,6.775
0.254,1.179,-1.304,67.200,29.297,-9.155
0.251,1.146,-1.238,26.978,21.790,-26.611
0.324,1.096,-1.166,1.221,22.583,-30.518
0.354,1.060,-1.140,-34.912,27.588,-35.095
0.333,1.025,-1.031,-40.710,29.602,-36.499
0.278,1.020,-0.960,-32.104,28.442,-35.950
0.170,0.987,-0.846,-21.362,25.330,-33.997
0.131,0.965,-0.814,-8.362,21.301,-31.494
0.100,0.947,-0.793,20.630,13.367,-25.818
0.074,0.904,-0.756,35.156,10.254,-22.827
0.079,0.867,-0.738,61.523,6.592,-17.944
0.086,0.803,-0.704,71.472,6.348,-16.296
0.102,0.781,-0.665,78.003,7.019,-14.771
0.108,0.753,-0.611,83.618,8.545,-12.268
0.052,0.684,-0.500,85.937,8.301,-11.841
0.028,0.652,-0.449,91.980,5.981,-13.184
0.070,0.604,-0.340,93.994,4.150,-14.282
0.087,0.593,-0.316,94.055,2.075,-15.198
0.086,0.596,-0.328,86.670,0.488,-15.259
0.110,0.622,-0.377,79.895,2.380,-14.038
0.127,0.623,-0.373,65.552,10.010,-10.376
0.145,0.611,-0.283,59.753,13.733,-8.667
0.169,0.612,-0.212,49.377,17.517,-5.371
0.194,0.615,-0.122,43.152,17.090,-3.601
0.184,0.636,-0.154,35.278,15.991,-1.831
0.196,0.678,-0.224,15.869,17.334,2.625
0.305,0.723,-0.326,6.897,20.996,5.371
0.349,0.721,-0.308,-3.113,29.907,9.521
0.335,0.695,-0.202,-4.211,32.471,10.132
0.300,0.680,-0.134,-4.089,32.898,9.766
0.269,0.686,-0.103,-5.920,27.466,7.996
0.330,0.793,-0.187,-10.193,24.170,8.301
0.392,0.855,-0.223,-25.452,21.606,13.855
0.430,0.867,-0.230,-32.410,21.545,17.334
0.429,0.830,-0.214,-35.522,21.240,19.409
0.431,0.822,-0.182,-30.579,18.494,19.348
0.427,0.942,-0.173,-27.710,15.747,20.447
0.448,0.997,-0.228,-28.931,11.658,29.175
0.580,0.985,-0.339,-30.029,12.451,34.607
0.631,0.949,-0.356,-24.170,18.555,41.565
0.619,0.973,-0.280,-17.700,20.996,43.213
0.570,1.050,-0.253,-11.108,21.362,45.288
0.532,1.117,-0.264,-1.404,17.151,54.810
0.585,1.104,-0.344,3.174,15.137,60.730
0.654,1.068,-0.362,15.137,14.954,68.909
0.667,1.065,-0.328,21.667,15.442,71.106
0.637,1.081,-0.291,28.320,14.648,72.754
0.618,1.091,-0.253,43.579,7.324,76.416
0.554,1.121,-0.257,51.025,1.221,78.735
0.525,1.117,-0.319,59.814,-9.399,83.923
0.571,1.056,-0.430,61.951,-11.108,85.266
0.578,1.046,-0.447,64.148,-10.498,85.144
0.543,1.061,-0.436,68.176,-7.935,81.726
0.447,1.117,-0.360,69.763,-8.545,79.590
0.414,1.124,-0.328,72.632,-14.404,74.707
0.369,1.093,-0.279,73.181,-17.944,71.533
0.342,1.074,-0.248,71.960,-21.301,67.749
0.317,1.071,-0.218,63.171,-27.832,59.998
0.282,1.095,-0.234,56.763,-30.701,56.885
0.279,1.099,-0.278,45.898,-33.020,51.331
0.298,1.094,-0.329,42.542,-31.433,48.096
0.292,1.092,-0.312,36.682,-25.635,41.260
0.257,1.108,-0.255,33.264,-23.254,38.330
0.243,1.120,-0.227,29.358,-21.484,36.011
0.219,1.125,-0.205,22.827,-20.386,32.349
0.177,1.120,-0.180,20.996,-20.447,30.029
0.168,1.118,-0.172,17.883,-19.836,25.208
0.139,1.125,-0.149,15.991,-19.104,23.560
0.120,1.126,-0.126,14.282,-18.555,22.339
0.097,1.120,-0.104,13.794,-19.348,19.653
0.060,1.091,-0.079,15.076,-20.691,17.395
0.053,1.077,-0.074,17.639,-23.499,11.658
0.056,1.053,-0.065,17.822,-24.231,8.850
0.056,1.045,-0.058,17.578,-24.597,4.395
0.050,1.027,-0.042,18.311,-24.536,2.625
0.048,1.020,-0.034,19.897,-24.597,0.916
0.047,1.015,-0.025,23.315,-24.841,-2.075
0.047,1.005,-0.016,23.865,-24.902,-3.174
0.232,1.655,-0.703,-113.037,-7.874,-72.937
0.243,1.663,-0.766,-133.972,-29.114,-99.609
0.310,1.664,-0.871,-141.235,-40.955,-114.685
0.344,1.645,-0.906,-160.828,-64.514,-141.357
0.383,1.590,-0.951,-172.058,-76.111,-151.855
0.398,1.585,-0.967,-182.251,-87.524,-160.278
0.416,1.577,-0.983,-196.411,-108.887,-171.814
0.435,1.514,-0.990,-200.806,-118.347,-175.903
0.452,1.434,-0.970,-206.177,-135.376,-184.448
0.476,1.356,-0.911,-209.412,-143.677,-188.843
0.474,1.347,-0.874,-224.426,-161.560,-193.604
0.490,1.264,-0.809,-234.985,-171.631,-194.214
0.503,1.220,-0.779,-245.239,-181.946,-194.519
0.528,1.194,-0.744,-264.343,-201.294,-193.970
0.561,1.137,-0.698,-273.193,-210.083,-192.627
0.569,1.109,-0.685,-288.452,-226.807,-188.782
0.558,1.082,-0.657,-296.936,-235.046,-186.096
0.537,1.061,-0.626,-311.279,-251.892,-180.176
0.494,1.070,-0.554,-311.584,-260.498,-177.368
0.493,1.067,-0.501,-305.298,-269.531,-174.316
0.500,1.045,-0.459,-279.053,-288.574,-166.809
0.483,0.996,-0.382,-265.686,-297.791,-161.377
0.459,0.958,-0.343,-247.498,-313.660,-145.691
0.442,0.803,-0.229,-239.990,-319.519,-137.390
0.420,0.739,-0.182,-223.022,-327.454,-122.498
0.339,0.604,-0.094,-214.355,-330.017,-115.112
0.283,0.531,-0.038,-206.848,-332.336,-107.422
0.221,0.475,0.023,-198.608,-338.562,-89.722
0.089,0.383,0.149,-197.754,-342.590,-79.163
0.052,0.319,0.212,-196.228,-350.891,-56.274
-0.038,0.189,0.297,-193.176,-354.065,-45.654
-0.092,0.159,0.336,-184.021,-356.873,-26.917
-0.179,0.149,0.441,-178.589,-356.445,-18.250
-0.219,0.160,0.502,-171.936,-354.980,-9.949
-0.281,0.169,0.556,-149.170,-349.365,4.639
-0.436,0.214,0.662,-132.324,-344.788,10.437
-0.484,0.224,0.697,-95.886,-330.017,20.752
-0.590,0.257,0.779,-82.458,-318.848,26.062
-0.647,0.313,0.837,-74.951,-291.443,41.260
-0.787,0.422,0.927,-77.698,-275.818,51.819
-0.880,0.451,0.990,-80.322,-259.094,63.599
-0.968,0.474,1.041,-77.515,-223.022,87.219
-1.121,0.509,1.092,-70.374,-202.881,98.145
-1.192,0.535,1.131,-45.044,-158.020,117.310
-1.322,0.560,1.199,-30.518,-134.521,126.099
-1.394,0.551,1.225,-4.639,-85.571,141.479
-1.527,0.551,1.216,3.906,-59.631,148.560
-1.594,0.556,1.201,7.568,-31.555,155.762
-1.667,0.573,1.195,2.686,33.325,169.800
-1.818,0.688,1.103,-0.061,70.007,176.331
-1.912,0.756,1.017,8.789,153.625,189.636
-2.127,0.922,0.866,19.714,200.928,197.266
-2.190,0.974,0.793,31.982,252.319,205.994
-2.198,1.036,0.700,57.556,369.019,224.304
-2.068,1.269,0.411,70.801,434.692,234.863
-1.924,1.344,0.194,100.952,577.881,261.902
-1.484,1.240,-0.400,119.629,653.564,276.001
-1.201,1.066,-0.784,138.123,729.614,287.903
-0.908,0.925,-1.243,160.583,874.268,300.720
-0.449,0.869,-2.046,167.725,937.439,303.284
-0.507,0.887,-2.234,209.656,1012.146,307.617
-1.277,1.271,-2.387,247.620,1007.141,312.744
-1.637,1.519,-2.233,320.374,888.916,337.097
-1.460,1.591,-1.510,338.684,775.879,350.342
-1.091,1.531,-1.378,330.872,640.503,355.652
-0.707,1.422,-1.490,209.045,379.639,321.228
-0.171,1.403,-1.876,124.695,278.625,278.748
-0.011,1.496,-1.998,19.348,138.489,175.903
0.174,1.533,-2.020,8.606,93.445,129.517
0.245,1.422,-1.964,8.789,63.110,89.539
0.265,1.281,-1.836,-8.179,41.687,25.085
0.158,1.134,-1.527,-28.992,43.579,-0.183
0.077,1.151,-1.394,-64.636,54.016,-32.166
-0.000,1.190,-1.176,-68.970,56.519,-38.086
0.054,1.170,-1.126,-64.087,56.458,-38.452
0.125,1.118,-1.098,-43.518,55.786,-28.992
0.199,1.006,-1.068,-33.875,56.946,-22.766
0.177,0.935,-1.058,-8.423,61.646,-14.038
0.084,0.857,-0.939,11.963,63.538,-12.390
0.051,0.870,-0.847,56.885,60.181,-7.935
0.001,0.859,-0.693,76.355,54.504,-3.601
-0.007,0.834,-0.646,92.163,47.058,1.404
-0.006,0.799,-0.625,109.741,31.982,10.376
-0.021,0.733,-0.681,111.877,26.611,13.123
-0.015,0.733,-0.743,107.849,23.865,15.686
0.038,0.778,-0.761,104.797,26.001,16.785
0.066,0.795,-0.699,102.661,28.809,18.127
0.089,0.789,-0.613,103.088,31.067,20.569
0.095,0.758,-0.478,105.713,29.358,20.386
0.088,0.772,-0.457,110.840,22.888,17.822
0.083,0.823,-0.459,109.924,19.775,16.785
0.084,0.830,-0.437,98.755,15.747,14.771
0.088,0.818,-0.396,90.515,14.221,12.451
0.114,0.779,-0.307,81.543,12.512,8.667
0.123,0.797,-0.289,62.683,8.423,-0.671
0.120,0.892,-0.294,52.673,6.592,-3.967
0.125,0.909,-0.287,33.813,3.418,-7.019
0.193,0.867,-0.227,26.062,1.892,-8.118
0.225,0.855,-0.191,18.799,0.366,-9.338
0.247,0.876,-0.182,2.441,-3.174,-9.705
0.293,0.968,-0.300,-6.714,-4.028,-7.874
0.327,0.989,-0.360,-23.987,0.427,-0.610
0.360,0.956,-0.368,-31.372,4.761,3.296
0.353,0.928,-0.321,-36.865,8.789,6.470
0.344,0.915,-0.253,-39.551,10.864,10.742
0.370,0.967,-0.174,-37.781,7.690,13.123
0.389,1.006,-0.216,-32.776,-1.343,21.362
0.471,0.978,-0.341,-30.579,-3.296,26.489
0.494,0.940,-0.370,-27.100,-0.305,34.119
0.503,0.964,-0.336,-24.597,2.441,36.621
0.500,0.990,-0.305,-20.569,4.333,39.246
0.501,1.014,-0.302,-7.385,3.601,45.227
0.511,1.025,-0.407,0.671,3.296,48.462
0.521,1.011,-0.459,13.611,8.118,54.382
0.530,1.000,-0.467,16.235,12.939,57.312
0.517,1.001,-0.439,15.991,17.639,60.547
0.490,1.005,-0.407,11.230,22.949,66.833
0.429,1.035,-0.326,9.338,22.339,69.153
0.407,1.051,-0.302,9.705,15.259,70.923
0.380,1.079,-0.304,10.742,10.437,70.435
0.358,1.085,-0.318,11.414,5.798,69.275
0.334,1.085,-0.329,13.733,-1.587,64.575
0.291,1.070,-0.331,17.639,-4.761,60.974
0.268,1.069,-0.330,31.494,-10.986,52.124
0.244,1.091,-0.354,39.063,-13.794,47.668
0.252,1.109,-0.373,45.166,-15.869,43.762
0.260,1.120,-0.384,48.828,-16.174,39.124
0.257,1.094,-0.365,46.631,-15.137,37.903
0.249,1.069,-0.342,38.208,-13.367,34.424
0.217,1.033,-0.311,33.020,-13.489,31.555
0.212,1.034,-0.311,23.376,-14.526,24.109
0.214,1.052,-0.312,20.142,-14.648,20.447
0.209,1.060,-0.309,17.944,-14.221,17.456
0.202,1.065,-0.302,15.320,-12.329,13.794
0.188,1.057,-0.287,14.099,-11.047,13.123
0.172,1.055,-0.281,11.108,-8.301,13.550
0.133,1.060,-0.266,9.460,-6.958,14.282
0.124,1.054,-0.247,8.606,-5.920,14.832
0.111,1.052,-0.228,10.925,-5.859,13.367
0.036,1.025,-0.202,13.184,-7.202,11.047
0.012,1.017,-0.194,16.235,-11.475,5.249
0.003,1.026,-0.190,18.005,-13.611,2.625
-0.002,1.026,-0.188,20.630,-15.198,0.366
-0.001,1.016,-0.179,24.719,-16.174,-2.380
0.013,0.987,-0.155,25.208,-15.869,-2.808
0.021,0.974,-0.144,23.254,-14.648,-2.441
0.031,0.962,-0.131,21.301,-14.343,-1.770
0.034,0.968,-0.132,15.625,-14.587,-0.061
0.056,0.981,-0.139,12.573,-14.526,0.854
0.062,0.989,-0.137,10.315,-14.282,1.831
0.132,1.588,-0.831,-59.998,-16.541,-71.899
0.145,1.577,-0.853,-83.740,-33.203,-96.558
0.187,1.552,-0.924,-98.755,-43.579,-110.107
0.215,1.545,-0.956,-131.653,-64.392,-136.169
0.270,1.529,-1.010,-150.024,-73.303,-147.034
0.298,1.511,-1.032,-169.556,-80.627,-156.006
0.318,1.482,-1.043,-208.130,-91.858,-169.800
0.345,1.412,-1.011,-224.548,-97.717,-175.476
0.362,1.383,-0.990,-250.610,-112.366,-184.021
0.415,1.302,-0.974,-264.221,-119.812,-185.852
0.446,1.260,-0.974,-297.913,-131.836,-185.059
0.469,1.268,-0.950,-315.063,-137.207,-182.495
0.479,1.254,-0.921,-330.200,-143.372,-178.162
0.504,1.206,-0.903,-352.173,-159.058,-167.419
0.547,1.135,-0.906,-362.366,-167.053,-162.048
0.558,1.111,-0.909,-390.320,-180.664,-150.818
0.527,1.037,-0.888,-403.625,-187.378,-145.813
0.523,1.008,-0.850,-412.537,-204.956,-138.306
0.526,0.979,-0.769,-408.874,-215.881,-134.399
0.549,0.950,-0.731,-404.968,-227.478,-129.028
0.578,0.915,-0.700,-408.264,-251.160,-112.183
0.582,0.865,-0.672,-413.635,-262.085,-100.159
0.551,0.837,-0.647,-411.316,-281.067,-70.007
0.483,0.673,-0.591,-397.400,-288.879,-54.138
0.451,0.591,-0.534,-348.572,-300.903,-26.794
0.343,0.508,-0.321,-321.411,-306.213,-14.465
0.292,0.473,-0.208,-296.326,-311.951,-1.648
0.234,0.327,-0.075,-252.502,-323.181,24.170
0.225,0.268,-0.020,-232.117,-327.087,35.034
0.197,0.238,0.049,-194.824,-332.153,52.734
0.075,0.232,0.216,-179.138,-335.144,60.852
0.006,0.253,0.263,-152.466,-342.285,77.881
-0.054,0.239,0.308,-140.320,-344.421,86.975
-0.075,0.191,0.344,-128.723,-344.971,95.276
-0.109,0.151,0.403,-108.215,-343.994,106.018
-0.232,0.091,0.499,-98.389,-343.811,108.093
-0.330,0.091,0.510,-76.355,-341.797,107.910
-0.484,0.152,0.566,-66.772,-338.074,107.788
-0.531,0.159,0.623,-60.791,-323.547,110.840
-0.625,0.199,0.747,-66.528,-313.049,113.770
-0.695,0.254,0.807,-76.660,-300.476,117.981
-0.767,0.318,0.875,-95.459,-269.470,130.432
-0.933,0.403,0.992,-96.924,-251.465,137.085
-1.024,0.436,1.069,-79.834,-212.158,147.400
-1.176,0.530,1.222,-66.406,-191.589,151.428
-1.254,0.586,1.276,-53.162,-170.227,155.579
-1.343,0.637,1.318,-28.931,-122.864,165.405
-1.562,0.718,1.377,-17.822,-97.290,171.204
-1.682,0.775,1.380,-0.854,-42.847,185.547
-1.924,0.945,1.359,4.517,-13.489,195.007
-2.048,1.045,1.347,17.029,51.758,218.994
-2.287,1.156,1.319,29.419,88.135,232.239
-2.400,1.156,1.290,47.119,127.441,244.873
-2.467,1.130,1.197,90.149,217.773,265.137
-2.452,1.008,0.927,109.558,272.400,272.522
-2.358,0.962,0.729,137.085,405.395,283.569
-1.963,0.846,0.118,138.977,486.755,289.734
-1.727,0.783,-0.225,128.174,577.576,296.143
-1.486,0.762,-0.604,86.060,768.005,303.162
-0.999,0.767,-1.532,72.021,855.347,300.964
-0.791,0.740,-1.972,85.693,990.295,285.217
-1.038,0.769,-2.322,113.281,1026.184,274.902
-1.474,1.039,-2.346,149.292,1032.776,268.433
-1.879,1.277,-2.211,225.769,951.233,282.227
-1.865,1.458,-1.567,261.353,863.281,298.401
-1.475,1.492,-1.285,284.119,620.911,326.904
-0.844,1.396,-1.214,254.883,487.671,327.698
-0.605,1.356,-1.428,158.386,253.845,287.109
-0.266,1.429,-1.917,116.455,172.913,254.150
-0.126,1.411,-1.984,85.449,120.239,220.093
0.039,1.330,-1.927,51.270,73.792,152.832
0.145,1.150,-1.717,44.312,66.833,118.591
0.089,1.131,-1.618,33.203,72.510,57.617
-0.065,1.121,-1.337,27.161,79.834,35.095
-0.128,1.100,-1.184,22.156,85.571,18.127
-0.157,1.079,-1.051,12.390,85.632,-1.465
-0.158,1.070,-0.886,5.432,81.055,-5.310
-0.144,1.065,-0.863,-6.714,70.618,-6.714
-0.112,1.056,-0.885,-7.751,67.017,-6.287
-0.117,1.066,-0.886,4.639,63.538,-3.784
-0.112,1.097,-0.806,15.625,62.073,-0.366
-0.086,1.070,-0.736,27.710,59.753,4.395
-0.033,1.015,-0.679,48.157,52.429,13.550
0.052,0.918,-0.625,52.063,48.950,16.479
0.032,0.884,-0.614,49.011,42.908,18.311
-0.015,0.891,-0.608,48.279,39.917,17.212
-0.008,0.921,-0.592,50.049,36.865,15.686
0.023,0.939,-0.563,55.664,30.396,13.733
0.110,0.893,-0.506,56.335,27.405,12.878
0.131,0.870,-0.512,53.101,24.292,9.094
0.116,0.913,-0.555,48.889,24.902,7.263
0.095,0.951,-0.582,36.621,29.114,6.958
0.139,0.980,-0.581,29.541,31.738,7.996
0.219,0.959,-0.530,21.790,33.875,8.911
0.274,0.919,-0.464,5.371,34.363,8.240
0.252,0.876,-0.335,-2.319,31.799,6.470
0.214,0.905,-0.331,-17.517,22.217,3.845
0.190,0.987,-0.512,-24.841,18.494,4.517
0.229,1.001,-0.596,-31.006,17.883,6.226
0.287,0.992,-0.630,-38.452,25.513,9.888
0.362,1.000,-0.558,-39.612,30.396,11.108
0.361,1.029,-0.479,-36.072,33.325,14.343
0.340,1.082,-0.404,-31.555,29.663,17.151
0.341,1.083,-0.441,-26.123,23.987,20.935
0.358,1.056,-0.505,-16.785,15.198,28.809
0.410,0.966,-0.589,-13.489,14.771,31.250
0.417,0.953,-0.588,-7.507,18.738,32.776
0.403,1.017,-0.530,-4.395,20.386,33.752
0.398,1.052,-0.525,-1.221,20.630,36.011
0.393,1.065,-0.558,6.165,18.677,43.701
0.395,0.996,-0.657,11.292,18.677,46.814
0.393,0.938,-0.673,25.269,22.217,46.387
0.370,0.893,-0.648,32.532,24.719,43.518
0.379,0.919,-0.618,40.771,28.564,39.368
0.361,0.990,-0.512,40.283,28.198,39.673
0.325,1.023,-0.464,35.767,25.146,41.626
0.302,1.058,-0.469,14.648,13.550,49.438
0.319,1.062,-0.593,2.197,9.094,54.077
0.304,1.038,-0.647,-9.460,7.568,58.472
0.256,1.021,-0.653,-5.859,8.423,57.129
0.246,1.031,-0.626,2.686,8.484,53.955
0.235,1.042,-0.591,26.489,4.333,46.082
0.206,1.047,-0.533,37.598,0.244,42.725
0.191,1.046,-0.506,48.950,-9.949,38.757
0.174,1.043,-0.481,48.401,-15.198,37.964
0.186,1.055,-0.488,44.739,-20.325,37.720
0.170,1.057,-0.497,33.447,-30.396,37.292
0.113,1.031,-0.530,30.518,-34.668,36.682
0.112,1.032,-0.536,34.790,-39.368,34.729
0.104,1.000,-0.604,40.466,-39.307,33.203
0.092,0.974,-0.616,46.509,-37.476,31.311
0.066,0.957,-0.609,54.138,-30.945,27.771
0.033,0.931,-0.555,54.749,-27.649,26.184
0.017,0.932,-0.504,50.293,-23.743,23.315
-0.069,0.954,-0.392,44.617,-23.682,22.461
-0.088,0.959,-0.357,29.297,-27.039,20.874
-0.066,0.962,-0.331,23.376,-29.236,19.531
-0.052,0.960,-0.323,20.081,-31.067,17.578
-0.047,0.960,-0.319,21.301,-33.752,12.695
-0.048,0.959,-0.313,25.208,-34.302,10.010
-0.032,0.957,-0.301,36.194,-33.936,4.761
0.000,0.965,-0.266,40.222,-33.508,3.174
0.004,0.965,-0.247,41.504,-33.020,2.502
-0.007,0.959,-0.234,35.767,-32.410,3.296
-0.024,0.925,-0.231,30.945,-31.982,3.906
-0.009,0.914,-0.228,25.391,-30.457,3.967
0.024,0.918,-0.208,25.574,-29.541,3.601
0.013,0.942,-0.200,26.306,-28.809,3.723
0.004,0.963,-0.201,24.719,-27.405,6.042
0.026,0.968,-0.207,22.400,-26.245,7.629
0.345,1.555,-0.770,-12.817,-16.052,-65.796
0.373,1.553,-0.804,-29.663,-19.104,-80.566
0.363,1.550,-0.824,-39.978,-23.315,-89.294
0.355,1.574,-0.847,-64.697,-38.269,-107.361
0.358,1.523,-0.917,-77.759,-47.119,-116.638
0.363,1.465,-0.946,-88.989,-56.091,-127.502
0.380,1.426,-0.959,-107.300,-73.730,-153.931
0.430,1.420,-0.967,-119.141,-82.581,-166.992
0.461,1.420,-0.972,-152.649,-99.731,-186.951
0.481,1.369,-1.013,-170.471,-107.910,-194.153
0.494,1.322,-1.042,-203.125,-121.521,-205.933
0.532,1.217,-1.038,-220.764,-126.648,-211.060
0.544,1.183,-0.990,-240.417,-131.348,-215.515
0.565,1.189,-0.936,-280.151,-144.043,-219.543
0.602,1.195,-0.862,-297.363,-152.588,-217.590
0.612,1.139,-0.847,-323.486,-173.279,-208.618
0.646,1.022,-0.835,-334.351,-183.716,-203.613
0.661,0.974,-0.821,-355.835,-202.087,-192.078
0.658,0.858,-0.787,-363.586,-210.449,-185.303
0.648,0.826,-0.770,-367.859,-218.445,-177.795
0.642,0.829,-0.744,-367.554,-232.971,-158.569
0.624,0.826,-0.667,-364.014,-239.258,-146.179
0.608,0.780,-0.628,-346.985,-249.451,-121.277
0.550,0.688,-0.532,-334.228,-253.418,-110.840
0.517,0.634,-0.467,-305.542,-262.573,-94.543
0.463,0.526,-0.355,-291.504,-268.982,-87.585
0.440,0.468,-0.292,-279.663,-276.367,-80.322
0.429,0.417,-0.213,-266.479,-293.396,-62.805
0.415,0.349,-0.045,-264.465,-302.490,-52.246
0.399,0.329,0.023,-260.498,-318.848,-28.687
0.333,0.275,0.102,-254.395,-324.524,-16.724
0.313,0.243,0.119,-230.713,-329.346,4.089
0.310,0.248,0.151,-215.088,-328.552,12.939
0.251,0.261,0.175,-198.791,-326.294,21.362
0.179,0.285,0.221,-167.236,-319.519,37.292
0.074,0.326,0.304,-151.367,-315.369,45.044
0.020,0.314,0.341,-115.173,-303.772,58.228
-0.070,0.307,0.455,-98.145,-296.204,63.171
-0.098,0.339,0.541,-86.060,-287.842,67.871
-0.115,0.364,0.613,-78.125,-268.066,79.102
-0.243,0.322,0.705,-76.843,-256.409,84.717
-0.342,0.302,0.751,-70.557,-231.995,92.346
-0.515,0.307,0.837,-66.895,-220.398,95.215
-0.596,0.329,0.886,-66.284,-199.158,101.990
-0.758,0.437,0.995,-70.190,-188.965,106.689
-0.833,0.494,1.048,-74.158,-178.223,112.366
-0.897,0.538,1.098,-68.115,-152.405,123.779
-0.981,0.569,1.169,-55.542,-136.292,128.479
-1.032,0.575,1.205,-24.780,-97.961,134.888
-1.165,0.649,1.253,-14.587,-76.477,137.817
-1.220,0.697,1.273,-4.944,-27.222,145.569
-1.322,0.792,1.281,0.854,1.038,150.085
-1.377,0.808,1.260,10.010,31.433,154.602
-1.443,0.813,1.239,31.311,96.008,162.598
-1.609,0.844,1.191,38.147,128.540,166.687
-1.668,0.849,1.145,43.640,196.045,174.561
-1.727,0.876,1.024,43.884,233.032,177.246
-1.750,0.918,0.935,43.457,273.376,178.772
-1.802,0.976,0.849,48.218,363.525,179.382
-1.867,1.078,0.543,57.373,411.316,179.077
-1.840,1.123,0.327,81.482,512.573,178.162
-1.675,1.152,-0.281,89.600,567.505,176.575
-1.557,1.161,-0.665,93.933,626.709,173.645
-1.438,1.149,-1.061,100.647,756.958,163.025
-1.286,1.104,-1.724,105.652,822.510,156.006
-1.251,0.967,-1.902,125.549,924.622,139.343
-1.531,0.800,-1.927,145.813,945.373,129.089
-1.682,0.857,-1.948,217.346,905.762,118.347
-1.729,1.095,-1.909,260.620,847.473,122.925
-1.580,1.176,-1.851,294.861,766.479,133.789
-1.313,1.270,-1.880,303.101,562.439,159.668
-0.696,1.345,-2.224,269.897,462.341,167.419
-0.418,1.407,-2.329,175.232,301.453,158.752
0.009,1.492,-2.203,145.935,236.877,144.043
0.141,1.452,-2.076,144.958,177.063,124.207
0.172,1.365,-2.027,186.829,75.500,78.674
0.031,1.098,-1.995,190.674,42.603,57.556
0.011,1.006,-1.906,126.099,16.846,22.278
0.087,0.985,-1.648,74.158,17.273,8.484
0.125,1.044,-1.529,25.513,20.996,-2.014
0.119,1.115,-1.433,-31.128,29.114,-11.536
0.036,1.216,-1.316,-35.889,32.166,-11.108
0.009,1.214,-1.272,-12.756,38.330,-5.737
-0.077,1.117,-1.142,6.165,41.626,-3.601
-0.090,1.072,-1.066,37.842,46.021,-2.502
-0.021,1.028,-0.936,45.715,46.814,-1.953
0.008,1.001,-0.872,48.035,46.936,-0.549
-0.009,0.963,-0.820,45.166,44.678,2.563
-0.102,0.884,-0.754,44.556,42.664,2.747
-0.107,0.858,-0.739,45.959,39.490,-0.366
0.089,0.935,-0.740,47.913,40.039,-1.953
0.146,0.939,-0.715,52.917,42.358,-2.197
0.152,0.900,-0.661,72.998,47.424,-2.319
